"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type","range_cell_count","non_range_weighted_branch_length_observed_tree","non_range_weighted_branch_length_comparison_tree","diff_non_range_weighted_observed_to_comparison_bl","rank_BaLD"
"polybotrya",488,488,NA,23,5.83984601776008e-05,5.83984601776008e-05,488,487,245,245,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0877262898392145,254.7,488,488,NA,23,0.000251147285355477,0.000251147285355477,488,487,245,245,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",254.7,364,649,-0.000192748825177876,161,"not_key","other",36,0.00210234456639363,0.00904130227279717,-0.00693895770640354,273
"porcata",118,118,NA,9,0.0131490250762085,0.0131490250762085,118,117,60,60,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0573767728576307,69.7,118,118,NA,9,0.00452065113639859,0.00452065113639859,118,117,60,60,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",69.7,8,993,0.00862837393980991,1006,"key","paleo-endemic",2,0.026298050152417,0.00904130227279718,0.0172567478796198,940
"praelongata",186,186,NA,9,0.00126203971898531,0.00126203971898531,186,185,94,94,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0658248780656769,103.7,186,186,NA,9,0.000645807305199799,0.000645807305199799,186,185,94,94,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",103.7,184,822,0.000616232413785511,917,"not_key","other",14,0.0176685560657943,0.00904130227279719,0.00862725379299716,865
"prainii",204,204,NA,11,3.56738502754479e-05,3.56738502754479e-05,204,202,104,104,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0720095627457727,113.7,204,204,NA,11,0.000101587665986485,0.000101587665986485,204,202,104,104,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",113.7,542,469,-6.59138157110371e-05,298,"not_key","other",89,0.00317497267451486,0.00904130227279716,-0.0058663295982823,385
"pravifolia",70,70,NA,10,0.000133482800735312,0.000133482800735312,70,68,35,35,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0777032530701023,44.7,70,70,NA,10,0.000132960327541135,0.000132960327541135,70,68,35,35,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",44.7,477,536,5.22473194176991e-07,688,"not_key","other",68,0.00907683045000122,0.00904130227279718,3.55281772040361e-05,687
"pravissima",439,439,NA,27,0.000232417674017685,0.000232417674017685,439,437,221,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.12021127024815,230.7,439,439,NA,27,0.00024435952088641,0.00024435952088641,439,437,221,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",230.7,372,640,-1.1941846868725e-05,560,"not_key","other",37,0.00859945393865435,0.00904130227279717,-0.000441848334142824,668
"producta",951,951,NA,26,0.000564893603860314,0.000564893603860314,951,950,477,477,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0923672631341797,486.7,951,951,NA,26,0.000322903652599899,0.000322903652599899,951,950,477,477,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",486.7,313,703,0.000241989951260415,866,"not_key","other",28,0.0158170209080888,0.00904130227279717,0.00677571863529162,835
"proiantha",833,833,NA,28,0.0010904206507514,0.0010904206507514,833,832,418,418,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0859082208521237,427.7,833,833,NA,28,0.00150688371213286,0.00150688371213286,833,832,418,418,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",427.7,75,936,-0.00041646306138146,90,"key","meso-endemic",6,0.0065425239045084,0.00904130227279716,-0.00249877836828876,606
"prominens",438,438,NA,27,7.15157311287351e-08,7.15157311287351e-08,438,437,220,220,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.12021127024815,229.7,438,438,NA,27,0.000904130227279718,0.000904130227279718,438,437,220,220,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",229.7,136,873,-0.000904058711548589,43,"not_key","other",10,7.15157311287351e-07,0.00904130227279718,-0.00904058711548589,57
"pruinocarpa",272,272,NA,12,0.000336228787584114,0.000336228787584114,272,271,137,137,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0489146497819925,146.7,272,272,NA,12,7.79422609723895e-05,7.79422609723895e-05,272,271,137,137,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",146.7,614,399,0.000258286526611725,873,"not_key","other",116,0.0390025393597572,0.00904130227279718,0.02996123708696,986
"pruinosa",530,530,NA,31,3.71981427784175e-05,3.71981427784175e-05,530,528,266,266,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0951854144194341,275.7,530,530,NA,31,0.000393100098817269,0.000393100098817269,530,528,266,266,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",275.7,277,738,-0.000355901956038851,106,"not_key","other",23,0.000855557283903603,0.00904130227279719,-0.00818574498889359,141
"pterocaulon",85,85,NA,10,0.00995264051990635,0.00995264051990635,85,84,43,43,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0608024401228374,52.7,85,85,NA,10,0.00452065113639859,0.00452065113639859,85,84,43,43,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",52.7,8,1008,0.00543198938350776,1002,"key","paleo-endemic",2,0.0199052810398127,0.00904130227279718,0.0108639787670155,896
"ptychophylla",948,948,NA,28,0.000237748606243004,0.000237748606243004,948,947,475,475,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0974782524391534,484.7,948,948,NA,28,0.000361652090911887,0.000361652090911887,948,947,475,475,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",484.7,289,727,-0.000123903484668883,216,"not_key","other",25,0.0059437151560751,0.00904130227279717,-0.00309758711672208,566
"pubicosta",404,404,NA,20,0.00719595656735468,0.00719595656735468,404,403,203,203,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0893106733627219,212.7,404,404,NA,20,0.00180826045455944,0.00180826045455944,404,403,203,203,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",212.7,57,950,0.00538769611279524,1001,"key","paleo-endemic",5,0.0359797828367734,0.0090413022727972,0.0269384805639762,976
"pubifolia",909,909,NA,31,1.19192885209932e-07,1.19192885209932e-07,909,907,456,456,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.133553591356046,465.7,909,909,NA,31,0.00150688371213286,0.00150688371213286,909,907,456,456,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",465.7,75,940,-0.00150676451924765,24,"key","neo-endemic",6,7.15157311259592e-07,0.00904130227279716,-0.0090405871154859,40
"pulchella",158,158,NA,13,0.000728996757633586,0.000728996757633586,158,157,80,80,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.105437514509457,89.7,158,158,NA,13,0.000108931352684303,0.000108931352684303,158,157,80,80,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",89.7,517,495,0.000620065404949283,918,"not_key","other",83,0.0605067308835876,0.00904130227279715,0.0514654286107905,1009
"pustula",423,423,NA,24,4.28927524116966e-05,4.28927524116966e-05,423,422,212,212,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0974827160222971,221.7,423,423,NA,24,0.000282540696024912,0.000282540696024912,423,422,212,212,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",221.7,337,676,-0.000239647943613215,141,"not_key","other",32,0.00137256807717429,0.00904130227279718,-0.00766873419562289,199
"pycnantha",348,348,NA,19,1.07860093097686e-05,1.07860093097686e-05,348,346,175,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0994221289615476,184.7,348,348,NA,19,5.7957065851264e-05,5.7957065851264e-05,348,346,175,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",184.7,689,326,-4.71710565414954e-05,363,"not_key","other",156,0.0016826174523239,0.00904130227279718,-0.00735868482047328,237
"pycnostachya",906,906,NA,30,0.00222380496792363,0.00222380496792363,906,905,454,454,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.118531422591262,463.7,906,906,NA,30,0.00150688371213286,0.00150688371213286,906,905,454,454,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",463.7,75,939,0.00071692125579077,929,"key","meso-endemic",6,0.0133428298075418,0.00904130227279716,0.00430152753474462,788
"pygmaea",165,165,NA,13,0.0238021189766287,0.0238021189766287,165,164,84,84,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0698691871433077,93.7,165,165,NA,13,0.00452065113639859,0.00452065113639859,165,164,84,84,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",93.7,8,995,0.0192814678402301,1013,"key","paleo-endemic",2,0.0476042379532574,0.00904130227279718,0.0385629356804602,997
"pyrifolia",20,20,NA,7,6.32323288504931e-05,6.32323288504931e-05,20,19,11,11,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.061261920478333,20.7,20,20,NA,7,8.00115245380282e-05,8.00115245380282e-05,20,19,11,11,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",20.7,603,409,-1.67791956875351e-05,526,"not_key","other",113,0.00714525316010572,0.00904130227279719,-0.00189604911269147,627
"ramulosa",857,857,NA,27,1.29047993185863e-05,1.29047993185863e-05,857,856,429,429,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0937284060180508,438.7,857,857,NA,27,1.99147627154123e-05,1.99147627154123e-05,857,856,429,429,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",438.7,901,115,-7.009963396826e-06,608,"not_key","other",454,0.00585877889063818,0.00904130227279719,-0.00318252338215901,564
"redolens",636,636,NA,21,0.00128794683242105,0.00128794683242105,636,635,319,319,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0892623203553543,328.7,636,636,NA,21,0.000645807305199799,0.000645807305199799,636,635,319,319,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",328.7,184,830,0.000642139527221251,920,"not_key","other",14,0.0180312556538947,0.00904130227279719,0.00898995338109751,871
"repanda",793,793,NA,25,0.000756621210224585,0.000756621210224585,793,792,397,397,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.084745863756934,406.7,793,793,NA,25,0.00452065113639859,0.00452065113639859,793,792,397,397,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",406.7,8,1007,-0.00376402992617401,7,"key","neo-endemic",2,0.00151324242044917,0.00904130227279718,-0.00752805985234801,211
"retinervis",824,824,NA,26,4.76771540858234e-08,4.76771540858234e-08,824,823,413,413,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.097478241069472,422.7,824,824,NA,26,0.000602753484853146,0.000602753484853146,824,823,413,413,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",422.7,196,816,-0.00060270580769906,68,"not_key","other",15,7.15157311287351e-07,0.00904130227279719,-0.0090405871154859,34
"retinodes",378,378,NA,23,0.000218125814460066,0.000218125814460066,378,376,190,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0991713587905641,199.7,378,378,NA,23,0.000205484142563572,0.000205484142563572,378,376,190,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",199.7,402,612,1.2641671896494e-05,718,"not_key","other",44,0.0095975358362429,0.00904130227279717,0.000556233563445736,699
"retivenea",296,296,NA,15,4.69671769418457e-05,4.69671769418457e-05,296,295,149,149,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101985359898881,158.7,296,296,NA,15,6.84947141878575e-05,6.84947141878575e-05,296,295,149,149,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",158.7,648,367,-2.15275372460118e-05,493,"not_key","other",132,0.00619966735632363,0.00904130227279719,-0.00284163491647356,588
"rhamphophylla",277,277,NA,15,0.00417657212990867,0.00417657212990867,277,276,139,139,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0760032303754504,148.7,277,277,NA,15,0.00301376742426573,0.00301376742426573,277,276,139,139,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",148.7,25,978,0.00116280470564294,950,"key","meso-endemic",3,0.012529716389726,0.00904130227279719,0.00348841411692882,768
"rhetinocarpa",707,707,NA,27,0.000224464080163146,0.000224464080163146,707,705,355,355,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.103899269030493,364.7,707,707,NA,27,0.000695484790215168,0.000695484790215168,707,705,355,355,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",364.7,172,840,-0.000471020710052022,77,"not_key","other",13,0.0029180330421209,0.00904130227279719,-0.00612326923067629,360
"rhigiophylla",556,556,NA,14,0.000118983438793012,0.000118983438793012,556,554,279,279,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0746569803818389,288.7,556,556,NA,14,0.000565081392049824,0.000565081392049824,556,554,279,279,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",288.7,212,798,-0.000446097953256812,82,"not_key","other",16,0.00190373502068819,0.00904130227279718,-0.00713756725210899,257
"rhodophloia",899,899,NA,30,3.11214620635084e-05,3.11214620635084e-05,899,897,451,451,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0983238018806516,460.7,899,899,NA,30,8.44981520822167e-05,8.44981520822167e-05,899,897,451,451,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",460.7,586,430,-5.33766900187083e-05,338,"not_key","other",107,0.0033299964407954,0.00904130227279719,-0.00571130583200179,397
"rigens",606,606,NA,18,5.64208078419886e-05,5.64208078419886e-05,606,605,304,304,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0815783066912992,313.7,606,606,NA,18,4.30538203466533e-05,4.30538203466533e-05,606,605,304,304,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",313.7,763,251,1.33669874953353e-05,720,"not_key","other",210,0.0118483696468176,0.00904130227279719,0.00280706737402041,753
"rivalis",380,380,NA,21,0.000340348808552582,0.000340348808552582,380,379,191,191,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0912375618809408,200.7,380,380,NA,21,0.000502294570710955,0.000502294570710955,380,379,191,191,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",200.7,232,780,-0.000161945762158373,184,"not_key","other",18,0.00612627855394648,0.00904130227279719,-0.00291502371885071,579
"rostellifera",108,108,NA,15,4.49253978216524e-05,4.49253978216524e-05,108,107,55,55,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0938436897471276,64.7,108,108,NA,15,0.000180826045455944,0.000180826045455944,108,107,55,55,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",64.7,425,588,-0.000135900647634292,203,"not_key","other",50,0.00224626989108262,0.0090413022727972,-0.00679503238171458,292
"rubida",397,397,NA,16,0.000180266885964072,0.000180266885964072,397,396,200,200,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0814913006555948,209.7,397,397,NA,16,9.82750247043172e-05,9.82750247043172e-05,397,396,200,200,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",209.7,553,461,8.19918612597548e-05,798,"not_key","other",92,0.0165845535086946,0.00904130227279718,0.00754325123589744,854
"ryaniana",31,31,NA,9,0.00185373140509003,0.00185373140509003,31,30,17,17,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0602064451645931,26.7,31,31,NA,9,0.00180826045455944,0.00180826045455944,31,30,17,17,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",26.7,57,949,4.54709505305901e-05,765,"key","meso-endemic",5,0.00926865702545015,0.0090413022727972,0.000227354752652951,695
"sabulosa",222,222,NA,15,3.40551100613024e-08,3.40551100613024e-08,222,221,112,112,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0861604578351044,121.7,222,222,NA,15,0.000430538203466533,0.000430538203466533,222,221,112,112,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",121.7,263,749,-0.000430504148356472,86,"not_key","other",21,7.1515731128735e-07,0.00904130227279719,-0.00904058711548591,27
"saliciformis",474,474,NA,27,0.000185041782165792,0.000185041782165792,474,473,238,238,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0908928052666261,247.7,474,474,NA,27,0.00100458914142191,0.00100458914142191,474,473,238,238,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",247.7,123,888,-0.000819547359256118,48,"key","neo-endemic",9,0.00166537603949213,0.00904130227279719,-0.00737592623330506,236
"salicina",92,92,NA,11,2.18110737172422e-05,2.18110737172422e-05,92,90,47,47,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0898438525580124,56.7,92,92,NA,11,2.36683305570607e-05,2.36683305570607e-05,92,90,47,47,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",56.7,875,141,-1.8572568398185e-06,671,"not_key","other",382,0.00833183015998652,0.00904130227279719,-0.000709472112810668,659
"saligna",37,37,NA,5,0.000136076793008242,0.000136076793008242,37,36,20,20,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0353596863607717,29.7,37,37,NA,5,7.66212057016711e-05,7.66212057016711e-05,37,36,20,20,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",29.7,620,395,5.94555873065709e-05,783,"not_key","other",118,0.0160570615749726,0.00904130227279719,0.00701575930217537,844
"saxatilis",264,264,NA,11,0.00262644645300526,0.00262644645300526,264,263,133,133,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0457040648896673,142.7,264,264,NA,11,0.00113016278409965,0.00113016278409965,264,263,133,133,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",142.7,110,899,0.00149628366890561,961,"key","meso-endemic",8,0.0210115716240421,0.0090413022727972,0.0119702693512449,902
"schinoides",529,529,NA,31,9.4553296501345e-05,9.4553296501345e-05,529,528,265,265,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0951854144194341,274.7,529,529,NA,31,0.00113016278409965,0.00113016278409965,529,528,265,265,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",274.7,110,902,-0.00103560948759831,34,"key","neo-endemic",8,0.00075642637201076,0.0090413022727972,-0.00828487590078644,113
"scirpifolia",115,115,NA,10,3.76398584888079e-08,3.76398584888079e-08,115,114,58,58,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0817322567817908,67.7,115,115,NA,10,0.000475858014357747,0.000475858014357747,115,114,58,58,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",67.7,246,762,-0.000475820374499258,76,"not_key","other",19,7.1515731128735e-07,0.00904130227279719,-0.0090405871154859,28
"sclerophylla",644,644,NA,23,0.000133295092627989,0.000133295092627989,644,643,323,323,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0993257061349611,332.7,644,644,NA,23,8.21936570254289e-05,8.21936570254289e-05,644,643,323,323,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",332.7,594,420,5.11014356025601e-05,774,"not_key","other",110,0.0146624601890788,0.00904130227279718,0.00562115791628161,810
"semicircinalis",4,4,NA,4,0.00858544842022838,0.00858544842022838,4,3,3,3,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0376198681503684,12.7,4,4,NA,4,0.0022603255681993,0.0022603255681993,4,3,3,3,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",12.7,41,965,0.00632512285202908,1003,"key","paleo-endemic",4,0.0343417936809135,0.0090413022727972,0.0253004914081163,972
"semilunata",400,400,NA,18,0.00119562062660208,0.00119562062660208,400,399,201,201,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0866580696250321,210.7,400,400,NA,18,0.000502294570710955,0.000502294570710955,400,399,201,201,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",210.7,232,781,0.000693326055891125,926,"not_key","other",18,0.0215211712788374,0.00904130227279719,0.0124798690060403,905
"semitrullata",313,313,NA,18,0.00337232596147969,0.00337232596147969,313,312,158,158,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0845689319897339,167.7,313,313,NA,18,0.00113016278409965,0.00113016278409965,313,312,158,158,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",167.7,110,900,0.00224216317738004,982,"key","meso-endemic",8,0.0269786076918375,0.0090413022727972,0.0179373054190403,944
"sericoflora",996,996,NA,30,0.000689519711960363,0.000689519711960363,996,995,500,500,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0986873620010243,509.7,996,996,NA,30,0.000565081392049824,0.000565081392049824,996,995,500,500,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",509.7,212,804,0.000124438319910539,824,"not_key","other",16,0.0110323153913658,0.00904130227279718,0.00199101311856863,739
"sericophylla",739,739,NA,14,3.89103040273933e-05,3.89103040273933e-05,739,738,371,371,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0918392023267373,380.7,739,739,NA,14,4.63656526810112e-05,4.63656526810112e-05,739,738,371,371,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",380.7,738,278,-7.4553486536179e-06,603,"not_key","other",195,0.00758750928534169,0.00904130227279718,-0.00145379298745549,644
"sessilispica",746,746,NA,17,0.000360558521396739,0.000360558521396739,746,745,374,374,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0749224536896348,383.7,746,746,NA,17,0.000334863047140636,0.000334863047140636,746,745,374,374,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",383.7,307,708,2.5695474256103e-05,744,"not_key","other",27,0.00973508007771195,0.00904130227279717,0.000693777804914782,705
"shuttleworthii",140,140,NA,11,0.00168964369761085,0.00168964369761085,140,139,71,71,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0645695735550371,80.7,140,140,NA,11,0.000695484790215168,0.000695484790215168,140,139,71,71,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",80.7,172,833,0.000994158907395682,941,"not_key","other",13,0.021965368068941,0.00904130227279719,0.0129240657961439,910
"sibilans",666,666,NA,29,7.77230622940233e-05,7.77230622940233e-05,666,664,334,334,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.130868449449099,343.7,666,666,NA,29,0.000430538203466533,0.000430538203466533,666,664,334,334,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",343.7,263,752,-0.00035281514117251,107,"not_key","other",21,0.00163218430817449,0.00904130227279719,-0.0074091179646227,231
"sibina",760,760,NA,17,0.000237327736887026,0.000237327736887026,760,758,382,382,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0708766598541854,391.7,760,760,NA,17,0.000237929007178873,0.000237929007178873,760,758,382,382,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",391.7,379,637,-6.01270291847013e-07,682,"not_key","other",38,0.00901845400170699,0.00904130227279717,-2.28482710901874e-05,684
"siculiformis",57,57,NA,8,0.00305969786267933,0.00305969786267933,57,56,30,30,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0487449198273786,39.7,57,57,NA,8,0.000158619338119249,0.000158619338119249,57,56,30,30,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",39.7,446,568,0.00290107852456008,990,"not_key","other",57,0.174402778172722,0.00904130227279719,0.165361475899925,1014
"silvestris",507,507,NA,30,0.000129442215709874,0.000129442215709874,507,505,255,255,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0957098434153015,264.7,507,507,NA,30,0.000565081392049824,0.000565081392049824,507,505,255,255,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",264.7,212,795,-0.00043563917633995,83,"not_key","other",16,0.00207107545135798,0.00904130227279718,-0.0069702268214392,270
"simsii",52,52,NA,9,4.16573879641265e-05,4.16573879641265e-05,52,51,27,27,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0735968501755896,36.7,52,52,NA,9,7.86200197634538e-05,7.86200197634538e-05,52,51,27,27,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",36.7,609,407,-3.69626317993273e-05,404,"not_key","other",115,0.00479059961587455,0.00904130227279719,-0.00425070265692264,512
"simulans",588,588,NA,17,0.00752781434182725,0.00752781434182725,588,587,295,295,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100847604861698,304.7,588,588,NA,17,0.0022603255681993,0.0022603255681993,588,587,295,295,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",304.7,41,969,0.00526748877362795,1000,"key","paleo-endemic",4,0.030111257367309,0.0090413022727972,0.0210699550945118,956
"sparsiflora",842,842,NA,23,0.00034171639229274,0.00034171639229274,842,841,422,422,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0856516121400529,431.7,842,842,NA,23,0.000139096958043034,0.000139096958043034,842,841,422,422,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",431.7,466,550,0.000202619434249706,855,"not_key","other",65,0.0222115654990281,0.00904130227279721,0.0131702632262309,913
"spathulifolia",113,113,NA,9,0.00137920727788453,0.00137920727788453,113,112,57,57,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0663212480871571,66.7,113,113,NA,9,0.000376720928033216,0.000376720928033216,113,112,57,57,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",66.7,283,728,0.00100248634985131,942,"not_key","other",24,0.0331009746692287,0.00904130227279719,0.0240596723964315,969
"spectabilis",319,319,NA,11,0.000307313080441363,0.000307313080441363,319,318,161,161,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0663907091046769,170.7,319,319,NA,11,0.000107634550866633,0.000107634550866633,319,318,161,161,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",170.7,523,491,0.00019967852957473,853,"not_key","other",84,0.0258142987570745,0.00904130227279717,0.0167729964842773,937
