"Species","Longitude","Latitude","taxa","x_metres_EPSG_3577_Albers_Equal_Area","y_metres_EPSG_3577_Albers_Equal_Area"
"jonesii",150.18333,-34.76667,"jonesii",1653390.206,-3914015.798
"jonesii",150.3,-34.76667,"jonesii",1663926.457,-3915530.53
"jonesii",150.21667,-34.75,"jonesii",1656664.918,-3912610.877
"jonesii",150.25,-34.75,"jonesii",1659675.396,-3913043.474
"jonesii",150.55,-34.75,"jonesii",1686767.3,-3916972.585
"jonesii",149.75,-34.71667,"jonesii",1615015.808,-3902961.76
"jonesii",150.08333,-34.71667,"jonesii",1645143.508,-3907214.835
"jonesii",150.18333,-34.71667,"jonesii",1654179.733,-3908506.097
"jonesii",150.18333,-34.71667,"jonesii",1654179.733,-3908506.097
"jonesii",150.18333,-34.71667,"jonesii",1654179.733,-3908506.097
"jonesii",150.25,-34.71667,"jonesii",1660203.622,-3909370.91
"jonesii",150.41667,-34.71667,"jonesii",1675260.912,-3911546.632
"jonesii",150.48333,-34.71667,"jonesii",1681282.308,-3912422.315
"jonesii",150.15,-34.7,"jonesii",1651430.842,-3906237.787
"jonesii",150.3078,-34.6864,"jonesii",1665906.982,-3906787.793
"jonesii",150.3078,-34.6864,"jonesii",1665906.982,-3906787.793
"jonesii",150.3078,-34.6864,"jonesii",1665906.982,-3906787.793
"jonesii",150.3022,-34.685,"jonesii",1665423.158,-3906560.51
"jonesii",150.3022,-34.685,"jonesii",1665423.158,-3906560.51
"jonesii",150.30222,-34.685,"jonesii",1665424.965,-3906560.771
"jonesii",150.21667,-34.68333,"jonesii",1657719.653,-3905264.087
"jonesii",150.3,-34.68333,"jonesii",1665250.88,-3906347.808
"jonesii",150.3,-34.68333,"jonesii",1665250.88,-3906347.808
"jonesii",150.31667,-34.68333,"jonesii",1666757.402,-3906565.194
"jonesii",150.31667,-34.68333,"jonesii",1666757.402,-3906565.194
"jonesii",150.31667,-34.68333,"jonesii",1666757.402,-3906565.194
"jonesii",150.31667,-34.68333,"jonesii",1666757.402,-3906565.194
"jonesii",150.51667,-34.68333,"jonesii",1684829.831,-3909188.628
"jonesii",150.68333,-34.68333,"jonesii",1699886.433,-3911396.343
"jonesii",150.1833,-34.6833,"jonesii",1654704.004,-3904828.176
"jonesii",150.19139,-34.67944,"jonesii",1655496.21,-3904507.577
"jonesii",150.31667,-34.65,"jonesii",1667287.627,-3902892.338
"jonesii",150.4,-34.6,"jonesii",1675619.485,-3898472.458
"jonesii",150.21667,-34.11667,"jonesii",1666690.744,-3842775.691
"jonesii",150.21667,-34.11667,"jonesii",1666690.744,-3842775.691
"jonesii",150.21667,-34.11667,"jonesii",1666690.744,-3842775.691
"jonesii",150.21667,-34.11667,"jonesii",1666690.744,-3842775.691
"jonesii",150.21667,-34.11667,"jonesii",1666690.744,-3842775.691
"jonesii",150.18333,-34.08333,"jonesii",1664188.231,-3838662.04
"jonesii",150.25,-34.08333,"jonesii",1670248.567,-3839532.086
"jonesii",150.31667,-33.95,"jonesii",1678432.521,-3825691.882
"jonesii",150.58333,-33.71667,"jonesii",1706468.66,-3803470.03
"jonesii",150.59167,-33.7,"jonesii",1707498.788,-3801741.301
"jonesii",150.59167,-33.7,"jonesii",1707498.788,-3801741.301
"jonesii",150.5917,-33.7,"jonesii",1707501.524,-3801741.702
"jonesii",150.592,-33.7,"jonesii",1707528.881,-3801745.711
"jonesii",150.5908,-33.6989,"jonesii",1707437.246,-3801608.245
"jonesii",150.58333,-33.68333,"jonesii",1707007.819,-3799789.627
"jonesii",150.58333,-33.68333,"jonesii",1707007.819,-3799789.627
"jonesii",150.58333,-33.68333,"jonesii",1707007.819,-3799789.627
"jonesii",150.61667,-33.45,"jonesii",1713829.633,-3774472.59
"karina",117.4,-29.6,"karina",-1395031.356,-3298271.957
"karina",116.8,-29.4,"karina",-1454758.132,-3282688.354
"karina",116.8,-29.4,"karina",-1454758.132,-3282688.354
"karina",117.2,-29.4,"karina",-1416648.765,-3278193.2
"karina",117.2,-29.4,"karina",-1416648.765,-3278193.2
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",116.8,-29.2,"karina",-1457420.501,-3260416.871
"karina",117,-29.2,"karina",-1438332.708,-3258150.238
"karina",117,-29.2,"karina",-1438332.708,-3258150.238
"karina",117,-29.2,"karina",-1438332.708,-3258150.238
"karina",117,-29.2,"karina",-1438332.708,-3258150.238
"karina",117,-29.2,"karina",-1438332.708,-3258150.238
"karina",116.7575,-29.1814,"karina",-1461724.5,-3258831.115
"karina",116.7853,-29.1736,"karina",-1459175.102,-3257644.706
"latzii",134.25,-26.01667,"latzii",222523.6998,-2818494.21
"latzii",134.25,-26.01667,"latzii",222523.6998,-2818494.21
"latzii",134.33333,-25.98333,"latzii",230832.3634,-2814904.239
"latzii",134.26667,-25.9,"latzii",224404.2712,-2805443.467
"latzii",134.26667,-25.9,"latzii",224404.2712,-2805443.467
"latzii",134.2667,-25.9,"latzii",224407.241,-2805443.52
"latzii",134.48333,-25.88333,"latzii",245887.7337,-2803973.472
"latzii",133.89056,-25.85889,"latzii",187239.9238,-2800228.77
"latzii",134.33333,-25.81667,"latzii",231173.6361,-2796220.762
"latzii",134.33333,-25.81667,"latzii",231173.6361,-2796220.762
"latzii",134.33333,-25.81667,"latzii",231173.6361,-2796220.762
"latzii",134.34167,-25.80833,"latzii",232016.9637,-2795300.971
"latzii",134.33333,-25.8,"latzii",231207.7698,-2794352.066
"latzii",134.33333,-25.8,"latzii",231207.7698,-2794352.066
"latzii",134.26028,-25.76444,"latzii",224040.6048,-2790235.701
"latzii",134.75,-25.75,"latzii",272610.0248,-2789568.97
"latzii",132.90833,-24.60833,"latzii",90959.44507,-2659013.856
"latzii",132.975,-24.60833,"latzii",97635.60075,-2659063.066
"latzii",132.9,-24.6,"latzii",90131.87253,-2658074.899
"latzii",132.9,-24.6,"latzii",90131.87253,-2658074.899
"latzii",132.96667,-24.6,"latzii",96808.51833,-2658123.677
"latzii",133,-24.6,"latzii",100146.3307,-2658149.368
"latzii",133.05,-24.6,"latzii",105153.5372,-2658189.543
"latzii",133.05,-24.6,"latzii",105153.5372,-2658189.543
"latzii",133.05,-24.6,"latzii",105153.5372,-2658189.543
"latzii",132.98333,-24.59444,"latzii",98481.71821,-2657513.634
"latzii",132.98333,-24.59444,"latzii",98481.71821,-2657513.634
"latzii",132.91694,-24.59222,"latzii",91834.58049,-2657215.522
"latzii",132.925,-24.59167,"latzii",92642.24821,-2657159.736
"latzii",133.02611,-24.58972,"latzii",102770.3444,-2657018.646
"latzii",132.91667,-24.58333,"latzii",91814.68446,-2656219.565
"latzii",132.91667,-24.58333,"latzii",91814.68446,-2656219.565
"latzii",132.91667,-24.58333,"latzii",91814.68446,-2656219.565
"latzii",132.91667,-24.58333,"latzii",91814.68446,-2656219.565
"latzii",133.03333,-24.58333,"latzii",103499.2391,-2656308.74
"latzii",133.03333,-24.58333,"latzii",103499.2391,-2656308.74
"latzii",132.79167,-24.575,"latzii",79300.50052,-2655202.818
"latzii",132.78333,-24.56667,"latzii",78470.82557,-2654264.639
"latzii",132.78333,-24.56667,"latzii",78470.82557,-2654264.639
"latzii",132.78333,-24.56667,"latzii",78470.82557,-2654264.639
"latzii",132.78333,-24.56667,"latzii",78470.82557,-2654264.639
"latzii",132.8,-24.56667,"latzii",80140.73702,-2654274.987
"latzii",132.79806,-24.56472,"latzii",79947.76267,-2654055.356
"latzii",132.905,-24.55056,"latzii",90671.82546,-2652540.753
"latzii",132.91083,-24.54472,"latzii",91260.58603,-2651890.793
"latzii",132.41667,-24.38333,"latzii",41807.47089,-2633558.141
"macnuttiana",151.35,-29.45,"macnuttiana",1848386.475,-3341899.243
"macnuttiana",151.35,-29.45,"macnuttiana",1848386.475,-3341899.243
"macnuttiana",151.35,-29.45,"macnuttiana",1848386.475,-3341899.243
"macnuttiana",151.33833,-29.44,"macnuttiana",1847449.344,-3340621.847
"macnuttiana",151.85,-29.4167,"macnuttiana",1896346.231,-3345536.65
"macnuttiana",151.85,-29.41667,"macnuttiana",1896346.752,-3345533.326
"macnuttiana",151.85,-29.41667,"macnuttiana",1896346.752,-3345533.326
"macnuttiana",151.85,-29.41667,"macnuttiana",1896346.752,-3345533.326
"macnuttiana",151.23333,-29.38333,"macnuttiana",1838447.636,-3332824.214
"macnuttiana",151.61667,-29.31667,"macnuttiana",1875947.592,-3331007.34
"macnuttiana",151.7,-29.31667,"macnuttiana",1883853.338,-3332233.525
"macnuttiana",151.71667,-29.31667,"macnuttiana",1885434.77,-3332479.439
"macnuttiana",151.71667,-29.31667,"macnuttiana",1885434.77,-3332479.439
"macnuttiana",151.575,-29.29167,"macnuttiana",1872421.864,-3327625.204
"macnuttiana",151.56667,-29.28333,"macnuttiana",1871774.003,-3326578.753
"macnuttiana",151.58333,-29.28333,"macnuttiana",1873355.225,-3326822.945
"macnuttiana",151.65,-29.28333,"macnuttiana",1879682.638,-3327802.216
"macnuttiana",151.75,-29.28333,"macnuttiana",1889172.323,-3329277.239
"macnuttiana",151.5667,-29.2833,"macnuttiana",1871777.364,-3326575.867
"macnuttiana",151.61667,-29.25,"macnuttiana",1877091.184,-3323618.195
"macnuttiana",151.61667,-29.25,"macnuttiana",1877091.184,-3323618.195
"macnuttiana",151.69,-29.23056,"macnuttiana",1884387.183,-3322543.2
"macnuttiana",151.6,-29.2,"macnuttiana",1876365.545,-3317831.533
"macnuttiana",151.68333,-29.11667,"macnuttiana",1885714.141,-3309822.646
"macnuttiana",152.11667,-28.88333,"macnuttiana",1930993.436,-3290440.191
"macnuttiana",152.11667,-28.88333,"macnuttiana",1930993.436,-3290440.191
"macnuttiana",152.13333,-28.85,"macnuttiana",1933166.107,-3286999.843
"macnuttiana",152.175,-28.825,"macnuttiana",1937574.909,-3284861.673
"macnuttiana",152.1667,-28.8167,"macnuttiana",1936930.778,-3283816.379
"macnuttiana",152.15,-28.81667,"macnuttiana",1935340.667,-3283559.967
"macnuttiana",152.15,-28.81667,"macnuttiana",1935340.667,-3283559.967
"macnuttiana",152.16667,-28.81667,"macnuttiana",1936928.45,-3283812.601
"macnuttiana",152.16667,-28.81667,"macnuttiana",1936928.45,-3283812.601
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.18333,-28.81667,"macnuttiana",1938515.248,-3284065.289
"macnuttiana",152.175,-28.80833,"macnuttiana",1937868.973,-3283015.055
"macnuttiana",152.2,-28.8,"macnuttiana",1940397.391,-3282471.772
"macnuttiana",152.16472,-28.79833,"macnuttiana",1937066.079,-3281751.394
"macnuttiana",152.16389,-28.79583,"macnuttiana",1937031.087,-3281461.867
"macnuttiana",152.1639,-28.7958,"macnuttiana",1937032.569,-3281458.695
"macnuttiana",152.15833,-28.79167,"macnuttiana",1936574.734,-3280916.741
"macnuttiana",152.15,-28.78333,"macnuttiana",1935928.075,-3279866.598
"macnuttiana",152.15,-28.78333,"macnuttiana",1935928.075,-3279866.598
"macnuttiana",152.15,-28.78333,"macnuttiana",1935928.075,-3279866.598
"macnuttiana",152.15,-28.78333,"macnuttiana",1935928.075,-3279866.598
"macnuttiana",151.9167,-28.6667,"macnuttiana",1915727.855,-3263427.468
"maranoensis",148.58333,-26.98333,"maranoensis",1621530.989,-3030340.318
"maranoensis",148.58333,-26.98333,"maranoensis",1621530.989,-3030340.318
"maranoensis",148.59167,-26.975,"maranoensis",1622462.903,-3029519.654
"maranoensis",148.58333,-26.96667,"maranoensis",1621772.891,-3028487.214
"maranoensis",147.58333,-26.58333,"maranoensis",1529710.549,-2973494.723
"maranoensis",148.78333,-26.58333,"maranoensis",1646852.474,-2988413.438
"maranoensis",147.29167,-26.55833,"maranoensis",1501553.246,-2967251.057
"maranoensis",147.2917,-26.55,"maranoensis",1501667.74,-2966323.808
"maranoensis",148.1667,-26.55,"maranoensis",1587147.412,-2976901.506
"maranoensis",147.78333,-26.51667,"maranoensis",1550165.179,-2968485.219
"maranoensis",147.78333,-26.51667,"maranoensis",1550165.179,-2968485.219
"maranoensis",147.775,-26.50833,"maranoensis",1549466.415,-2967455.9
"maranoensis",147.775,-26.50833,"maranoensis",1549466.415,-2967455.9
"maranoensis",147.79167,-26.50833,"maranoensis",1551095.448,-2967658.186
"maranoensis",147.5,-26.5,"maranoensis",1522702.036,-2963222.13
"maranoensis",147.78333,-26.5,"maranoensis",1550395.575,-2966629.809
"maranoensis",148.76667,-26.5,"maranoensis",1646450.199,-2978932.978
"maranoensis",148.7667,-26.5,"maranoensis",1646453.128,-2978933.365
"maranoensis",147.75,-26.48333,"maranoensis",1547368.103,-2964370.295
"maranoensis",147.78333,-26.48333,"maranoensis",1550625.97,-2964774.411
"maranoensis",147.78333,-26.48333,"maranoensis",1550625.97,-2964774.411
"maranoensis",147.78333,-26.48333,"maranoensis",1550625.97,-2964774.411
"maranoensis",147.78333,-26.48333,"maranoensis",1550625.97,-2964774.411
"maranoensis",147.81667,-26.48333,"maranoensis",1553884.709,-2965179.498
"maranoensis",147.81667,-26.48333,"maranoensis",1553884.709,-2965179.498
"maranoensis",147.95,-26.48333,"maranoensis",1566915.671,-2966807.981
"maranoensis",147.7667,-26.4667,"maranoensis",1549230.07,-2962721.708
"maranoensis",147.9667,-26.4667,"maranoensis",1568780.217,-2965162.31
"maranoensis",147.55,-26.45,"maranoensis",1528270.613,-2958252.733
"maranoensis",147.41667,-26.41667,"maranoensis",1515680.735,-2952953.684
"maranoensis",147.58333,-26.41667,"maranoensis",1531984.909,-2954941.555
"maranoensis",147.75,-26.41667,"maranoensis",1548287.454,-2956950.815
"maranoensis",147.75,-26.41667,"maranoensis",1548287.454,-2956950.815
"maranoensis",147.91667,-26.41667,"maranoensis",1564587.364,-2958981.342
"maranoensis",148.41667,-26.41667,"maranoensis",1613470.028,-2965200.359
"maranoensis",148.41667,-26.41667,"maranoensis",1613470.028,-2965200.359
"maranoensis",147.8,-26.4,"maranoensis",1553408.237,-2955702.424
"maranoensis",147.5,-26.3333,"maranoensis",1524964.76,-2944663.666
"nigricans",122.25,-34.1333,"nigricans",-894073.0467,-3759734.457
"nigricans",123.1667,-34.1,"nigricans",-810409.2655,-3749916.951
"nigricans",122.1694,-34.0044,"nigricans",-902554.2095,-3745972.917
"nigricans",122.2,-34,"nigricans",-899787.9202,-3745267.913
"nigricans",122.2,-34,"nigricans",-899787.9202,-3745267.913
"nigricans",122.2,-34,"nigricans",-899787.9202,-3745267.913
"nigricans",122.2,-34,"nigricans",-899787.9202,-3745267.913
"nigricans",122.15,-33.98333,"nigricans",-904512.7666,-3743767.726
"nigricans",123.21667,-33.98333,"nigricans",-806725.6132,-3736623.872
"nigricans",123.21667,-33.98333,"nigricans",-806725.6132,-3736623.872
"nigricans",122.16667,-33.96667,"nigricans",-903127.8547,-3741797.597
"nigricans",122.16667,-33.96667,"nigricans",-903127.8547,-3741797.597
"nigricans",122.575,-33.925,"nigricans",-866037.4186,-3734336.728
"nigricans",122.31667,-33.91667,"nigricans",-889800.1317,-3735185.575
"nigricans",122.51667,-33.91667,"nigricans",-871456.278,-3733806.962
"nigricans",122.56667,-33.91667,"nigricans",-866869.9791,-3733466.796
"nigricans",122.82778,-33.89778,"nigricans",-843068.3853,-3729618.316
"nigricans",121.84528,-33.87917,"nigricans",-933359.0417,-3734379.527
"nigricans",123,-33.8667,"nigricans",-827509.1466,-3725034.785
"nigricans",123,-33.86667,"nigricans",-827509.3821,-3725031.448
"nigricans",122.42667,-33.86611,"nigricans",-880133.4214,-3728800.858
"nigricans",121.8667,-33.85,"nigricans",-931652.1634,-3730980.044
"nigricans",121.8667,-33.85,"nigricans",-931652.1634,-3730980.044
"nigricans",121.88333,-33.85,"nigricans",-930126.4067,-3730858.87
"nigricans",121.83333,-33.83333,"nigricans",-934861.5282,-3729370.354
"nigricans",122.41667,-33.83333,"nigricans",-881325.0564,-3725223.942
"nigricans",122.1667,-33.8333,"nigricans",-904268.8154,-3726967.474
"nigricans",122.1,-33.8231,"nigricans",-910478.3712,-3726306.888
"nigricans",122.1,-33.8231,"nigricans",-910478.3712,-3726306.888
"nigricans",122.11667,-33.81667,"nigricans",-909003.7641,-3725473.116
"nigricans",121.33333,-33.8,"nigricans",-981043.9792,-3729414.144
"nigricans",121.8,-33.8,"nigricans",-938216.3428,-3725908.775
"nigricans",121.8,-33.8,"nigricans",-938216.3428,-3725908.775
"nigricans",121.8,-33.8,"nigricans",-938216.3428,-3725908.775
"nigricans",121.8,-33.8,"nigricans",-938216.3428,-3725908.775
"nigricans",121.8,-33.8,"nigricans",-938216.3428,-3725908.775
"nigricans",122,-33.8,"nigricans",-919857.9071,-3724454.38
"nigricans",122,-33.8,"nigricans",-919857.9071,-3724454.38
"nigricans",122,-33.8,"nigricans",-919857.9071,-3724454.38
"nigricans",122,-33.8,"nigricans",-919857.9071,-3724454.38
"nigricans",122,-33.8,"nigricans",-919857.9071,-3724454.38
"nigricans",122,-33.8,"nigricans",-919857.9071,-3724454.38
"nigricans",122,-33.8,"nigricans",-919857.9071,-3724454.38
"nigricans",122.1,-33.8,"nigricans",-910677.841,-3723737.96
"nigricans",122.4,-33.8,"nigricans",-883134.3175,-3721631.816
"nigricans",122.6,-33.8,"nigricans",-864769.2537,-3720263.656
"nigricans",122.8,-33.8,"nigricans",-846402.0706,-3718924.247
"nigricans",122.8,-33.8,"nigricans",-846402.0706,-3718924.247
"nigricans",123,-33.8,"nigricans",-828032.8132,-3717613.594
"nigricans",123,-33.8,"nigricans",-828032.8132,-3717613.594
"nigricans",123.2,-33.8,"nigricans",-809661.5264,-3716331.699
"nigricans",122.74917,-33.66972,"nigricans",-852121.7885,-3704765.902
"nigricans",123.78333,-33.66667,"nigricans",-757023.7394,-3697913.482
"nigricans",122.8,-33.6,"nigricans",-848007.5408,-3696668.442
"nigricans",123.4667,-33.45,"nigricans",-787766.9963,-3675699.645
"olsenii",149.58333,-36.25,"olsenii",1576572.914,-4069623.468
"olsenii",149.68333,-36.08333,"olsenii",1588032.439,-4052553.075
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.65,-36.05,"olsenii",1585567.571,-4048476.831
"olsenii",149.68333,-36.05,"olsenii",1588542.605,-4048890.876
"olsenii",149.65,-36.03333,"olsenii",1585822.271,-4046644.985
"olsenii",149.66667,-36.03333,"olsenii",1587310.487,-4046852.006
"olsenii",149.6667,-36.0333,"olsenii",1587313.624,-4046849.082
"olsenii",149.65833,-36.025,"olsenii",1586693.273,-4045833.011
"olsenii",149.65,-36.0167,"olsenii",1586076.371,-4044817.448
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.65,-36.01667,"olsenii",1586076.83,-4044814.151
"olsenii",149.8,-36,"olsenii",1599726.147,-4044852.531
"olsenii",149.725,-35.99167,"olsenii",1593156.952,-4042999.948
"olsenii",149.7128,-35.9844,"olsenii",1592178.918,-4042048.904
"olsenii",149.7,-35.98333,"olsenii",1591052.115,-4041771.845
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.71667,-35.98333,"olsenii",1592540.967,-4041979.548
"olsenii",149.7167,-35.9833,"olsenii",1592544.106,-4041976.625
"olsenii",149.71667,-35.98222,"olsenii",1592557.993,-4041857.56
"oxyclada",114.8,-29,"oxyclada",-1651105.211,-3262496.635
"oxyclada",115,-29,"oxyclada",-1632020.436,-3259926.789
"oxyclada",114.65,-28.85,"oxyclada",-1667694.061,-3247773.518
"oxyclada",114.65,-28.85,"oxyclada",-1667694.061,-3247773.518
"oxyclada",114.61667,-28.7,"oxyclada",-1673160.364,-3231538.727
"oxyclada",114.61667,-28.7,"oxyclada",-1673160.364,-3231538.727
"oxyclada",114.633,-28.633,"oxyclada",-1672616.826,-3223878.547
"oxyclada",114.616,-28.625,"oxyclada",-1674365.721,-3223212.108
"oxyclada",114.6,-28.6,"oxyclada",-1676278.023,-3220643.449
"oxyclada",114.6,-28.6,"oxyclada",-1676278.023,-3220643.449
"oxyclada",114.6,-28.6,"oxyclada",-1676278.023,-3220643.449
"oxyclada",114.6,-28.6,"oxyclada",-1676278.023,-3220643.449
"oxyclada",114.6,-28.6,"oxyclada",-1676278.023,-3220643.449
"oxyclada",114.6,-28.6,"oxyclada",-1676278.023,-3220643.449
"oxyclada",114.8,-28.6,"oxyclada",-1657127.697,-3218034.247
"oxyclada",114.63333,-28.58333,"oxyclada",-1673340.324,-3218353.798
"oxyclada",114.63333,-28.58333,"oxyclada",-1673340.324,-3218353.798
"oxyclada",114.7167,-28.55,"oxyclada",-1665860.785,-3213559.694
"oxyclada",114.61667,-28.53333,"oxyclada",-1675696.495,-3213015.044
"oxyclada",114.63333,-28.53333,"oxyclada",-1674100.434,-3212796.629
"oxyclada",114.63333,-28.53333,"oxyclada",-1674100.434,-3212796.629
"oxyclada",114.6,-28.4,"oxyclada",-1679324.297,-3198415.305
"oxyclada",114.6,-27.8,"oxyclada",-1688463.595,-3131727.402
"oxyclada",114.21667,-27.71667,"oxyclada",-1726720.38,-3127590.959
"oxyclada",114.45,-27.66667,"oxyclada",-1704976.364,-3118901.386
"pedina",149.9544,-36.7256,"pedina",1602245.614,-4126427.856
"pedina",149.93333,-36.71667,"pedina",1600516.043,-4125184.743
"pedina",149.95,-36.71667,"pedina",1601994.011,-4125393.68
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.98333,-36.68333,"pedina",1605466.92,-4122156.819
"pedina",149.9717,-36.6831,"pedina",1604439.079,-4121985.498
"pedina",149.9833,-36.6667,"pedina",1605722.629,-4120333.091
"pedina",149.9833,-36.6667,"pedina",1605722.629,-4120333.091
"pedina",149.81667,-36.66667,"pedina",1590941.792,-4118245.12
"pedina",149.98333,-36.66667,"pedina",1605725.756,-4120330.179
"pedina",149.975,-36.6625,"pedina",1605051.647,-4119768.279
"pedina",149.975,-36.6625,"pedina",1605051.647,-4119768.279
"pedina",149.975,-36.6625,"pedina",1605051.647,-4119768.279
"pedina",149.975,-36.6625,"pedina",1605051.647,-4119768.279
"pedina",149.975,-36.65833,"pedina",1605116.407,-4119311.046
"pedina",149.91667,-36.65,"pedina",1600070.902,-4117665.926
"pedina",149.91667,-36.65,"pedina",1600070.902,-4117665.926
"pedina",149.91667,-36.65,"pedina",1600070.902,-4117665.926
"pedina",149.96667,-36.65,"pedina",1604506.78,-4118293.017
"pedina",149.96667,-36.65,"pedina",1604506.78,-4118293.017
"pedina",149.9667,-36.65,"pedina",1604509.442,-4118293.394
"pedina",149.9667,-36.65,"pedina",1604509.442,-4118293.394
"pedina",149.967,-36.65,"pedina",1604536.056,-4118297.162
"pedina",149.98333,-36.65,"pedina",1605984.76,-4118502.349
"pedina",149.98333,-36.65,"pedina",1605984.76,-4118502.349
"pedina",149.98333,-36.65,"pedina",1605984.76,-4118502.349
"pedina",149.98333,-36.65,"pedina",1605984.76,-4118502.349
"pedina",149.98333,-36.65,"pedina",1605984.76,-4118502.349
"pedina",149.9275,-36.6494,"pedina",1601041.028,-4117735.812
"pedina",150,-36.61667,"pedina",1607981.97,-4115057.222
"pedina",150,-36.6,"pedina",1608241.253,-4113229.144
"pedina",150,-36.6,"pedina",1608241.253,-4113229.144
"pedina",150.01667,-36.58333,"pedina",1609980.316,-4111610.952
"pedina",150.01667,-36.58333,"pedina",1609980.316,-4111610.952
"pedina",150.01667,-36.58333,"pedina",1609980.316,-4111610.952
"pedina",150.01667,-36.58333,"pedina",1609980.316,-4111610.952
"pedina",150.05,-36.58333,"pedina",1612938.878,-4112031.363
"pedina",150.025,-36.575,"pedina",1610849.499,-4110802.404
"pedina",150.017,-36.567,"pedina",1610263.867,-4109824.171
"pedina",150.0167,-36.5667,"pedina",1610241.904,-4109787.487
"pedina",150.01667,-36.56667,"pedina",1610239.708,-4109783.819
"pedina",150.01667,-36.56667,"pedina",1610239.708,-4109783.819
