"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type"
"halliana",284,284,NA,16,0.000254250335315111,0.000254250335315111,284,283,143,143,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0751475621661553,152.7,284,284,NA,16,0.000145827456012858,0.000145827456012858,284,283,143,143,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",152.7,461,554,0.000108422879302253,815,"not_key",NA
"hamersleyensis",765,765,NA,19,0.0006616731293838,0.0006616731293838,765,764,384,384,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0705393765979242,393.7,765,765,NA,19,0.000452065113639859,0.000452065113639859,765,764,384,384,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",393.7,255,759,0.000209608015743941,858,"not_key",NA
"hammondii",974,974,NA,26,2.78535208406365e-05,2.78535208406365e-05,974,973,489,489,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0951347922290444,498.7,974,974,NA,26,6.50453400920661e-05,6.50453400920661e-05,974,973,489,489,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",498.7,665,351,-3.71918192514296e-05,400,"not_key",NA
"harpophylla",642,642,NA,24,1.33001045820399e-05,1.33001045820399e-05,642,640,322,322,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.113278065791313,331.7,642,642,NA,24,5.58105078567727e-05,5.58105078567727e-05,642,640,322,322,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",331.7,700,315,-4.25104032747328e-05,382,"not_key",NA
"harveyi",382,382,NA,22,0.000244903897121795,0.000244903897121795,382,381,192,192,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0913765946394593,201.7,382,382,NA,22,0.000602753484853146,0.000602753484853146,382,381,192,192,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",201.7,196,809,-0.000357849587731351,105,"not_key",NA
"hastulata",316,316,NA,19,5.10826650919536e-08,5.10826650919536e-08,316,314,160,160,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0983712650237469,169.7,316,316,NA,19,0.000645807305199799,0.000645807305199799,316,314,160,160,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",169.7,184,824,-0.000645756222534707,62,"not_key",NA
"havilandiorum",579,579,NA,15,0.000196813730391689,0.000196813730391689,579,578,290,290,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0636155806691853,299.7,579,579,NA,15,0.000139096958043034,0.000139096958043034,579,578,290,290,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",299.7,466,548,5.7716772348655e-05,782,"not_key",NA
"hemiteles",360,360,NA,20,4.06841452395448e-05,4.06841452395448e-05,360,358,181,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0902853133654554,190.7,360,360,NA,20,0.000117419510036327,0.000117419510036327,360,358,181,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",190.7,500,514,-7.67353647967822e-05,275,"not_key",NA
"hemsleyi",819,819,NA,26,0.000507907285622201,0.000507907285622201,819,817,411,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.10380315957955,420.7,819,819,NA,26,0.000102742071281786,0.000102742071281786,819,817,411,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",420.7,538,478,0.000405165214340415,896,"not_key",NA
"heterochroa",174,174,NA,16,0.00269938221650691,0.00269938221650691,174,173,88,88,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0914890420420294,97.7,174,174,NA,16,0.00113016278409965,0.00113016278409965,174,173,88,88,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",97.7,110,895,0.00156921943240726,962,"key","meso-endemic"
"heteroclita",253,253,NA,17,0.000146690820651393,0.000146690820651393,253,252,128,128,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.074754428860617,137.7,253,253,NA,17,0.000393100098817269,0.000393100098817269,253,252,128,128,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",137.7,277,736,-0.000246409278165876,137,"not_key",NA
"hexaneura",608,608,NA,19,0.0010806249113191,0.0010806249113191,608,607,305,305,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0860558709176646,314.7,608,608,NA,19,0.00150688371213286,0.00150688371213286,608,607,305,305,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",314.7,75,932,-0.00042625880081376,88,"key","meso-endemic"
"hilliana",946,946,NA,28,2.15350734263991e-05,2.15350734263991e-05,946,944,474,474,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.102740465515945,483.7,946,946,NA,28,5.22618628485386e-05,5.22618628485386e-05,946,944,474,474,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",483.7,711,305,-3.07267894221395e-05,431,"not_key",NA
"holosericea",984,984,NA,31,2.06692864525894e-09,2.06692864525894e-09,984,982,494,494,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.109084356638608,503.7,984,984,NA,31,2.61309314242693e-05,2.61309314242693e-05,984,982,494,494,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",503.7,859,157,-2.6128864495624e-05,463,"not_key",NA
"hopperiana",844,844,NA,24,7.94619234732883e-08,7.94619234732883e-08,844,843,423,423,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0955510742870571,432.7,844,844,NA,24,0.00100458914142191,0.00100458914142191,844,843,423,423,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",432.7,123,891,-0.00100450967949844,38,"key","neo-endemic"
"howittii",717,717,NA,26,0.000139331833768178,0.000139331833768178,717,715,360,360,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.099173995883859,369.7,717,717,NA,26,0.000645807305199799,0.000645807305199799,717,715,360,360,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",369.7,184,831,-0.000506475471431621,72,"not_key",NA
"huegelii",311,311,NA,17,0.00137051260979236,0.00137051260979236,311,310,157,157,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0710762310637678,166.7,311,311,NA,17,0.000410968285127145,0.000410968285127145,311,310,157,157,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",166.7,270,740,0.000959544324665215,939,"not_key",NA
"hylonoma",50,50,NA,8,0.0501322187307795,0.0501322187307795,50,49,26,26,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0632549308136443,35.7,50,50,NA,8,0.00452065113639859,0.00452065113639859,50,49,26,26,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",35.7,8,1002,0.0456115675943809,1015,"key","paleo-endemic"
"hypermeces",120,120,NA,10,0.0107441026139038,0.0107441026139038,120,119,61,61,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0697110315920962,70.7,120,120,NA,10,0.00904130227279718,0.00904130227279718,120,119,61,61,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",70.7,1,1009,0.00170280034110662,969,"key","meso-endemic"
"hystrix",274,274,NA,13,0.00247945268041421,0.00247945268041421,274,273,138,138,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0535803998567395,147.7,274,274,NA,13,0.000753441856066432,0.000753441856066432,274,273,138,138,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",147.7,159,849,0.00172601082434778,971,"not_key",NA
"imbricata",192,192,NA,9,0.00138535857415278,0.00138535857415278,192,191,97,97,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0890176855547557,106.7,192,192,NA,9,0.00180826045455944,0.00180826045455944,192,191,97,97,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",106.7,57,946,-0.00042290188040666,89,"key","meso-endemic"
"implexa",695,695,NA,25,0.000126569331618698,0.000126569331618698,695,693,349,349,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.110543557290842,358.7,695,695,NA,25,4.63656526810112e-05,4.63656526810112e-05,695,693,349,349,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",358.7,738,277,8.02036789376868e-05,796,"not_key",NA
"inaequilatera",10,10,NA,7,0.000181208192561113,0.000181208192561113,10,9,6,6,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0780123052120982,15.7,10,10,NA,7,0.000105131421776711,0.000105131421776711,10,9,6,6,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",15.7,529,480,7.6076770784402e-05,794,"not_key",NA
"inceana",597,597,NA,16,0.000489562167848489,0.000489562167848489,597,595,300,300,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0724973347770886,309.7,597,597,NA,16,0.000322903652599899,0.000322903652599899,597,595,300,300,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",309.7,313,700,0.00016665851524859,843,"not_key",NA
"incrassata",168,168,NA,15,0.00570082509588392,0.00570082509588392,168,167,85,85,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0880840337226926,94.7,168,168,NA,15,0.00100458914142191,0.00100458914142191,168,167,85,85,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",94.7,123,882,0.00469623595446201,999,"key","paleo-endemic"
"ingramii",424,424,NA,24,0.00170790850037303,0.00170790850037303,424,422,213,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0974827160222971,222.7,424,424,NA,24,0.00180826045455944,0.00180826045455944,424,422,213,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",222.7,57,951,-0.00010035195418641,236,"key","meso-endemic"
"irrorata",545,545,NA,30,1.88484652049025e-05,1.88484652049025e-05,545,544,274,274,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0929009389988579,283.7,545,545,NA,30,0.000113016278409965,0.000113016278409965,545,544,274,274,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",283.7,509,506,-9.41678132050625e-05,241,"not_key",NA
"iteaphylla",198,198,NA,10,0.000560505162638668,0.000560505162638668,198,197,100,100,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0899930351204088,109.7,198,198,NA,10,0.00026592065508227,0.00026592065508227,198,197,100,100,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",109.7,352,657,0.000294584507556398,881,"not_key",NA
"ixiophylla",626,626,NA,23,9.76790177539979e-05,9.76790177539979e-05,626,625,314,314,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0957578113324468,323.7,626,626,NA,23,0.000143512734488844,0.000143512734488844,626,625,314,314,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",323.7,463,552,-4.58337167348461e-05,370,"not_key",NA
"ixodes",214,214,NA,11,0.000656295762279549,0.000656295762279549,214,213,108,108,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0637099388873902,117.7,214,214,NA,11,0.00025832292207992,0.00025832292207992,214,213,108,108,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",117.7,360,654,0.000397972840199629,894,"not_key",NA
"jacksonioides",163,163,NA,12,0.00455597384166154,0.00455597384166154,163,162,83,83,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0612940250491812,92.7,163,163,NA,12,0.000753441856066432,0.000753441856066432,163,162,83,83,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",92.7,159,846,0.00380253198559511,994,"not_key",NA
"jamesiana",778,778,NA,22,0.000649154433428567,0.000649154433428567,778,777,390,390,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0766249832061531,399.7,778,778,NA,22,0.000376720928033216,0.000376720928033216,778,777,390,390,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",399.7,283,733,0.000272433505395351,876,"not_key",NA
"jennerae",362,362,NA,17,0.000157290095626811,0.000157290095626811,362,361,182,182,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875549347439066,191.7,362,362,NA,17,0.000108931352684303,0.000108931352684303,362,361,182,182,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",191.7,517,496,4.8358742942508e-05,769,"not_key",NA
"jensenii",220,220,NA,14,0.00171143452647146,0.00171143452647146,220,219,111,111,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0854903142849656,120.7,220,220,NA,14,0.000475858014357747,0.000475858014357747,220,219,111,111,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",120.7,246,764,0.00123557651211371,951,"not_key",NA
"jibberdingensis",735,735,NA,16,8.98522344907592e-05,8.98522344907592e-05,735,734,369,369,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0759272483752946,378.7,735,735,NA,16,0.000361652090911887,0.000361652090911887,735,734,369,369,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",378.7,289,725,-0.000271799856421128,126,"not_key",NA
"jonesii",500,500,NA,27,0.000242787604150017,0.000242787604150017,500,499,251,251,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0939874798350571,260.7,500,500,NA,27,0.00150688371213286,0.00150688371213286,500,499,251,251,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",260.7,75,930,-0.00126409610798284,29,"key","neo-endemic"
"jucunda",518,518,NA,28,8.14521548281691e-05,8.14521548281691e-05,518,517,260,260,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0968534690884709,269.7,518,518,NA,28,0.00027397885675143,0.00027397885675143,518,517,260,260,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",269.7,350,665,-0.000192526701923261,162,"not_key",NA
"julifera",827,827,NA,25,8.78951747685447e-05,8.78951747685447e-05,827,826,415,415,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0828807193002602,424.7,827,827,NA,25,6.41227111545899e-05,6.41227111545899e-05,827,826,415,415,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",424.7,667,349,2.37724636139548e-05,737,"not_key",NA
"karina",736,736,NA,16,0.000750689102685037,0.000750689102685037,736,734,370,370,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0759272483752946,379.7,736,736,NA,16,0.00301376742426573,0.00301376742426573,736,734,370,370,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",379.7,25,988,-0.00226307832158069,15,"key","neo-endemic"
"kempeana",894,894,NA,30,9.49774400309082e-06,9.49774400309082e-06,894,892,448,448,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101493209224505,457.7,894,894,NA,30,3.5317587003114e-05,3.5317587003114e-05,894,892,448,448,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",457.7,812,203,-2.58198430000232e-05,466,"not_key",NA
"kybeanensis",315,315,NA,19,5.95964426072792e-08,5.95964426072792e-08,315,314,159,159,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0983712650237469,168.7,315,315,NA,19,0.000753441856066432,0.000753441856066432,315,314,159,159,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",168.7,159,850,-0.000753382259623825,52,"not_key",NA
"lamprocarpa",934,934,NA,27,2.29572374986162e-05,2.29572374986162e-05,934,933,468,468,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.102330681450084,477.7,934,934,NA,27,8.6935598776896e-05,8.6935598776896e-05,934,933,468,468,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",477.7,580,436,-6.39783612782798e-05,305,"not_key",NA
"lasiocalyx",775,775,NA,20,0.000246254248757262,0.000246254248757262,775,774,389,389,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0716337351413341,398.7,775,775,NA,20,0.000115914131702528,0.000115914131702528,775,774,389,389,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",398.7,503,511,0.000130340117054734,826,"not_key",NA
"latescens",290,290,NA,13,0.00031706814485376,0.00031706814485376,290,289,146,146,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0789845774241202,155.7,290,290,NA,13,0.000173871197553792,0.000173871197553792,290,289,146,146,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",155.7,433,583,0.000143196947299968,832,"not_key",NA
"latipes",234,234,NA,14,1.30028602052246e-08,1.30028602052246e-08,234,233,118,118,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100173650517627,127.7,234,234,NA,14,0.000164387314050858,0.000164387314050858,234,233,118,118,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",127.7,441,572,-0.000164374311190653,181,"not_key",NA
"latisepala",326,326,NA,16,0.00380853633608904,0.00380853633608904,326,325,163,163,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0815086327641672,172.7,326,326,NA,16,0.00113016278409965,0.00113016278409965,326,325,163,163,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",172.7,110,901,0.00267837355198939,984,"key","meso-endemic"
"latzii",665,665,NA,29,0.00032280342377332,0.00032280342377332,665,664,333,333,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.130868449449099,342.7,665,665,NA,29,0.0012916146103996,0.0012916146103996,665,664,333,333,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",342.7,95,915,-0.00096881118662628,39,"key","neo-endemic"
"leiocalyx",1011,1011,NA,35,2.7683516920034e-05,2.7683516920034e-05,1011,1010,507,507,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104859159858336,516.7,1011,1011,NA,35,5.41395345676478e-05,5.41395345676478e-05,1011,1010,507,507,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",516.7,705,310,-2.64560176476138e-05,457,"not_key",NA
"leioderma",151,151,NA,16,0.0011650934453316,0.0011650934453316,151,149,77,77,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.103210205141889,86.7,151,151,NA,16,0.000904130227279718,0.000904130227279718,151,149,77,77,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",86.7,136,869,0.000260963218051882,874,"not_key",NA
"leptocarpa",998,998,NA,31,9.00132981768811e-05,9.00132981768811e-05,998,997,501,501,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101163841223171,510.7,998,998,NA,31,5.68635363069005e-05,5.68635363069005e-05,998,997,501,501,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",510.7,697,319,3.31497618699806e-05,754,"not_key",NA
"leptoneura",247,247,NA,14,0.0128158921416663,0.0128158921416663,247,246,125,125,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0666528723951457,134.7,247,247,NA,14,0.0022603255681993,0.0022603255681993,247,246,125,125,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",134.7,41,962,0.010555566573467,1012,"key","paleo-endemic"
"leucoclada",513,513,NA,25,0.000145339533679561,0.000145339533679561,513,512,258,258,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0904723964707054,267.7,513,513,NA,25,0.000164387314050858,0.000164387314050858,513,512,258,258,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",267.7,441,574,-1.9047780371297e-05,513,"not_key",NA
"leucolobia",426,426,NA,22,0.000440815388315487,0.000440815388315487,426,425,214,214,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0964141999290675,223.7,426,426,NA,22,0.000410968285127145,0.000410968285127145,426,425,214,214,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",223.7,270,742,2.9847103188342e-05,749,"not_key",NA
"ligulata",106,106,NA,15,9.30004963332887e-06,9.30004963332887e-06,106,104,54,54,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0930896989747676,63.7,106,106,NA,15,1.32376314389417e-05,1.32376314389417e-05,106,104,54,54,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",63.7,937,79,-3.93758180561283e-06,640,"not_key",NA
"linearifolia",418,418,NA,23,0.000235788256126853,0.000235788256126853,418,417,209,209,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0990079594847794,218.7,418,418,NA,23,0.000410968285127145,0.000410968285127145,418,417,209,209,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",218.7,270,741,-0.000175180029000292,176,"not_key",NA
"lineata",706,706,NA,27,1.28384042952765e-05,1.28384042952765e-05,706,705,354,354,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.103899269030493,363.7,706,706,NA,27,9.13262855838099e-05,9.13262855838099e-05,706,705,354,354,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",363.7,565,450,-7.84878812885334e-05,271,"not_key",NA
"lineolata",596,596,NA,16,0.000326964833114826,0.000326964833114826,596,595,299,299,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0724973347770886,308.7,596,596,NA,16,0.000215269101733266,0.000215269101733266,596,595,299,299,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",308.7,394,621,0.00011169573138156,817,"not_key",NA
"linifolia",478,478,NA,29,0.000351222336927091,0.000351222336927091,478,477,240,240,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0953749850506741,249.7,478,478,NA,29,0.000645807305199799,0.000645807305199799,478,477,240,240,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",249.7,184,826,-0.000294584968272708,118,"not_key",NA
"loderi",670,670,NA,29,0.000150760726195605,0.000150760726195605,670,669,336,336,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.126927982436343,345.7,670,670,NA,29,0.000215269101733266,0.000215269101733266,670,669,336,336,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",345.7,394,622,-6.4508375537661e-05,301,"not_key",NA
"longifolia",574,574,NA,20,2.90824039791561e-05,2.90824039791561e-05,574,573,288,288,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0741118485003019,297.7,574,574,NA,20,5.58105078567727e-05,5.58105078567727e-05,574,573,288,288,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",297.7,700,314,-2.67281038776166e-05,455,"not_key",NA
"longispicata",1007,1007,NA,34,0.000530041849486283,0.000530041849486283,1007,1006,505,505,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.107052370730132,514.7,1007,1007,NA,34,0.000108931352684303,0.000108931352684303,1007,1006,505,505,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",514.7,517,494,0.00042111049680198,898,"not_key",NA
"longispinea",42,42,NA,6,0.000654709923888491,0.000654709923888491,42,41,22,22,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.039622751479011,31.7,42,42,NA,6,0.000167431523570318,0.000167431523570318,42,41,22,22,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",31.7,437,578,0.000487278400318173,901,"not_key",NA
"longissima",568,568,NA,17,0.000212324607462815,0.000212324607462815,568,567,285,285,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0716270455521034,294.7,568,568,NA,17,0.00026592065508227,0.00026592065508227,568,567,285,285,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",294.7,352,661,-5.3596047619455e-05,336,"not_key",NA
"loroloba",537,537,NA,29,5.95964426095922e-08,5.95964426095922e-08,537,535,270,270,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0947414197544787,279.7,537,537,NA,29,0.000753441856066432,0.000753441856066432,537,535,270,270,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",279.7,159,854,-0.000753382259623822,53,"not_key",NA
"lycopodiifolia",126,126,NA,12,0.000154140789015995,0.000154140789015995,126,125,64,64,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0754487901332057,73.7,126,126,NA,12,0.000105131421776711,0.000105131421776711,126,125,64,64,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",73.7,529,482,4.9009367239284e-05,771,"not_key",NA
"lysiphloia",809,809,NA,28,1.61065145642832e-05,1.61065145642832e-05,809,807,406,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0970055956982053,415.7,809,809,NA,28,4.45384348413654e-05,4.45384348413654e-05,809,807,406,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",415.7,749,267,-2.84319202770822e-05,446,"not_key",NA
"mabellae",457,457,NA,27,0.000300185417284071,0.000300185417284071,457,456,229,229,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0955328305649936,238.7,457,457,NA,27,0.000695484790215168,0.000695484790215168,457,456,229,229,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",238.7,172,838,-0.000395299372931097,94,"not_key",NA
"macdonnellensis",884,884,NA,28,0.000426889205094115,0.000426889205094115,884,883,443,443,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.09931673191185,452.7,884,884,NA,28,0.000164387314050858,0.000164387314050858,884,883,443,443,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",452.7,441,575,0.000262501891043257,875,"not_key",NA
"mackeyana",593,593,NA,16,0.000192834744755303,0.000192834744755303,593,592,297,297,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0812072778112682,306.7,593,593,NA,16,0.000334863047140636,0.000334863047140636,593,592,297,297,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",306.7,307,707,-0.000142028302385333,198,"not_key",NA
"macnuttiana",471,471,NA,27,0.00154280288512223,0.00154280288512223,471,470,236,236,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.091289468081586,245.7,471,471,NA,27,0.00301376742426573,0.00301376742426573,471,470,236,236,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",245.7,25,981,-0.0014709645391435,26,"key","neo-endemic"
