ELEMENT,Axis_0,Axis_1,PD,PD_P,PD_P_per_taxon,PD_per_taxon,PE_WE,PE_WE_P,PHYLO_RPD2,PHYLO_RPD_DIFF2,PHYLO_RPD_NULL2,PHYLO_RPE2,PHYLO_RPE_DIFF2,PHYLO_RPE_NULL2
1125000:-4225000,1125000,-4225000,0.639979112862918,0.0697440852031753,0.00498172037165538,0.0457127937759227,0.0035634299622164,0.000388337928387363,0.610260745527784,-0.408718706147925,0.114285714285714,0.638696211524251,-0.00201579518100507,0.000608016646068079
1125000:-4275000,1125000,-4275000,0.414335048868276,0.0451536907535302,0.00752561512558838,0.069055841478046,0.00138221547844345,0.000150632031827508,0.739209614755374,-0.14617585439614,0.0610837438423645,0.861527195433227,-0.000222162753341085,0.000174843037603429
1125000:-4475000,1125000,-4475000,0.22584376256781,0.0246121573384988,0.0061530393346247,0.0564609406419524,0.000732840283097412,7.98639738663047e-005,0.624533492464407,-0.135776175022136,0.0394088669950739,0.780671919984326,-0.000205889885540043,0.000102301583830386
1125000:-4525000,1125000,-4525000,0.358052529802995,0.0390200955685588,0.00780401911371176,0.071610505960599,0.00123643113977334,0.000134744645609523,0.761642250040138,-0.112053389063935,0.0512315270935961,0.936770200506588,-8.34562126474578e-005,0.000143839594317428
1125000:-4575000,1125000,-4575000,0.137761644354236,0.0150130835029758,0.00750654175148791,0.0688808221771181,0.000265687711658155,2.89542987058269e-005,0.46176605319759,-0.160574804157469,0.032512315270936,0.416936701958544,-0.000371549812431465,6.94453104507594e-005
1125000:-4625000,1125000,-4625000,0.276218601468162,0.0301019412794865,0.00752548531987163,0.0690546503670406,0.000806201994936288,8.78588371021575e-005,0.650073838269762,-0.148684825200024,0.0463054187192118,0.719614235180485,-0.000314123250900582,0.00012209157741317
1125000:-4675000,1125000,-4675000,0.406725404812475,0.0443244017146749,0.00738740028577915,0.0677875674687459,0.00131925986349894,0.000143771211396875,0.652018373049203,-0.217068987530182,0.0679802955665025,0.75494202651019,-0.000428238377653929,0.000190440068704977
1125000:-4725000,1125000,-4725000,0.269970411589421,0.0294210217330358,0.00980700724434527,0.0899901371964737,0.000769278568334082,8.38349704490453e-005,0.663607490200697,-0.136852018199268,0.0443349753694581,0.75538350934758,-0.000249116139538881,0.000110983320937802
1125000:-4775000,1125000,-4775000,0.209770641898467,0.0228605297073581,0.0114302648536791,0.104885320949233,0.00063461903932686,6.9159951412118e-005,0.748497988805435,-0.0704848097337413,0.0305418719211823,0.811715757320609,-0.000147205181286613,8.52021791968262e-005
1175000:-1125000,1175000,-1125000,0.130260572220048,0.0141956264898841,0.00709781324494207,0.065130286110024,0.000196980837223043,2.14667135513522e-005,0.400237802423123,-0.195197371610903,0.0354679802955665,0.360227383629731,-0.000349842769683852,5.95921202187596e-005
1175000:-1175000,1175000,-1175000,0.326206500926847,0.035549557067099,0.00592492617784984,0.0543677501544745,0.0020741902535827,0.000226042536179542,0.591521318411566,-0.22526390389782,0.0600985221674877,1.14703083621652,0.000265877706010376,0.000197067532138146
1175000:-1225000,1175000,-1225000,0.227230463809404,0.0247632782229171,0.00619081955572927,0.0568076159523509,0.00158757608884883,0.000173011962080884,0.492837792083546,-0.233834956617777,0.0502463054187192,1.10089217211213,0.000145494721512946,0.000157156137961223
1175000:-1275000,1175000,-1275000,0.361305261290777,0.0393745739842872,0.00562493914061246,0.0516150373272538,0.00199901862639042,0.000217850430739872,0.596495411851515,-0.244408134172383,0.0660098522167488,0.871849287421154,-0.000293830212545175,0.000249871662319358
1175000:-1325000,1175000,-1325000,0.108210268106547,0.0117926132384543,0.0117926132384543,0.108210268106547,0.000182225212225747,1.98586648723354e-005,0.352044189324444,-0.199166678844907,0.0334975369458128,0.188252300100319,-0.000785758775904228,0.000105489626749595
1175000:-1375000,1175000,-1375000,0.269630098188389,0.0293839348244785,0.0058767869648957,0.0539260196376778,0.00228462287901964,0.000248975207985576,0.532583818693672,-0.236637814437535,0.0551724137931034,1.04375481689545,9.57727371682898e-005,0.000238538020572809
1175000:-1425000,1175000,-1425000,0.206760200910682,0.0225324557928644,0.0056331139482161,0.0516900502276706,0.00207596711048567,0.000226236175716746,0.457408852595147,-0.24526472107675,0.0492610837438424,1.05505779764595,0.000108333569349271,0.000214430125270412
1175000:-1475000,1175000,-1475000,0.345549987138253,0.037657584850099,0.00537965497858557,0.0493642838768932,0.00144530325972484,0.000157507255572367,0.546034980326435,-0.287284903644153,0.0689655172413793,0.689632413581374,-0.000650455627562872,0.000228393057620952
1175000:-1525000,1175000,-1525000,0.163008537581211,0.0177644568477412,0.0088822284238706,0.0815042687906056,0.00029489892547483,3.21376985143059e-005,0.546391627286585,-0.135327910930494,0.032512315270936,0.491728896759606,-0.000304819593038429,6.53565383813863e-005
1175000:-1575000,1175000,-1575000,0.109085071795919,0.0118879481983323,0.0118879481983323,0.109085071795919,7.74712132932373e-005,8.44271131997749e-006,0.389234432945398,-0.171170379836289,0.0305418719211823,0.32496149381772,-0.000160929996595012,2.5980651494399e-005
1175000:-1625000,1175000,-1625000,0.0998863863534632,0.010885487511161,0.010885487511161,0.0998863863534632,0.000120129021894115,1.30915034099744e-005,0.380992062890637,-0.162288068399248,0.0285714285714286,0.361244364015915,-0.000212413251038958,3.62400211990507e-005
1175000:-1775000,1175000,-1775000,0.282332792272102,0.0307682577823343,0.00615365155646685,0.0564665584544204,0.000685425511503954,7.46967741820682e-005,0.557674672304809,-0.223935120353822,0.0551724137931034,0.694345391413186,-0.000301728029054474,0.000107578699456822
1175000:-1825000,1175000,-1825000,0.181689887617694,0.0198003258979455,0.0066001086326485,0.0605632958725648,0.000321576862300635,3.50450251154826e-005,0.515316174010633,-0.170889551532503,0.038423645320197,0.650016749320509,-0.000173144023948516,5.39140339877652e-005
1175000:-1925000,1175000,-1925000,0.0954425477204678,0.0104012037993656,0.0104012037993656,0.0954425477204678,0.000209735830056361,2.28567359584168e-005,0.422288874254245,-0.130569913273248,0.0246305418719212,0.265891264889983,-0.000579067179862535,8.5962718511547e-005
1175000:-1975000,1175000,-1975000,0.242057313475177,0.0263790888729841,0.00659477221824603,0.0605143283687942,0.000512992552135841,5.59052561961034e-005,0.637494647763783,-0.137643620994266,0.0413793103448276,0.786947203885055,-0.000138884155225547,7.1040669463093e-005
1175000:-2025000,1175000,-2025000,0.175084013305746,0.0190804263706109,0.00636014212353698,0.0583613377685819,0.000310196552843513,3.38048139016113e-005,0.509648230688687,-0.168454927404703,0.0374384236453202,0.586205477612893,-0.00021896355345006,5.76671750650796e-005
1175000:-2075000,1175000,-2075000,0.299432156969284,0.0326317241430183,0.00466167487757405,0.0427760224241835,0.00120993901661885,0.000131857568738789,0.561376271273959,-0.233957250975886,0.058128078817734,0.870568867343268,-0.00017988671917991,0.000151461387702941
1175000:-2125000,1175000,-2125000,0.095273938942625,0.0103828290356718,0.0103828290356718,0.095273938942625,0.000127922245576658,1.39407987160215e-005,0.421542858848273,-0.130738522051091,0.0246305418719212,0.643425345381019,-7.08921879780317e-005,2.16665364771512e-005
1175000:-2175000,1175000,-2175000,0.189302389811499,0.0206299264129357,0.00687664213764523,0.0631007966038329,0.00025591875140734,2.78896902172289e-005,0.498556554979279,-0.190398544657944,0.0413793103448276,0.499573022633513,-0.000256356211036103,5.58270542116299e-005
1175000:-2225000,1175000,-2225000,0.469935007289108,0.0512129013737777,0.00640161267172221,0.0587418759111385,0.00106098804426272,0.000115625086930704,0.552990371216854,-0.379871846047265,0.0926108374384236,0.560164969882961,-0.000833075492920623,0.000206412562632866
1175000:-2275000,1175000,-2275000,0.38201724250326,0.0416317385594683,0.00832634771189365,0.076403448500652,0.000838119335653971,9.13371470746732e-005,0.630689770714333,-0.2236961529599,0.0660098522167488,0.616928240463962,-0.000520416845188815,0.000148051493000196
1175000:-2475000,1175000,-2475000,0.265819413759956,0.0289686514283218,0.00965621714277395,0.0886064712533188,0.000649100531702321,7.07381254771825e-005,0.56544579230282,-0.204286505106973,0.0512315270935961,0.748670192945602,-0.000217904109084125,9.44850297817617e-005
1175000:-2525000,1175000,-2525000,0.116904725892142,0.0127401238562325,0.00637006192811627,0.058452362946071,0.00018768215372695,2.04533552073154e-005,0.404100803564876,-0.172391224179815,0.0315270935960591,0.498450598292778,-0.00018884894959557,4.10338662996278e-005
1175000:-2575000,1175000,-2575000,0.350506816198741,0.0381977735865497,0.00636629559775829,0.0584178026997902,0.000673366888043154,7.33826411968201e-005,0.66846103776462,-0.173842093306681,0.0571428571428571,1.00111592187057,7.50587240566597e-007,7.33008431827813e-005
1175000:-2625000,1175000,-2625000,0.148857404212061,0.0162222848743398,0.00811114243716988,0.0744287021060305,0.000151178357400367,1.64752193118305e-005,0.445016733714996,-0.185641038058639,0.0364532019704433,0.461774280597164,-0.000176207475359448,3.56780791050658e-005
1175000:-2675000,1175000,-2675000,0.361024261256274,0.0393439509687003,0.00655732516145006,0.060170710209379,0.000635324811830089,6.92368655747991e-005,0.499176377915386,-0.362215613923618,0.0788177339901478,0.439880067656387,-0.000808988896710971,0.000157399415580893
1175000:-2775000,1175000,-2775000,0.109085071795919,0.0118879481983323,0.0118879481983323,0.109085071795919,7.74712132932373e-005,8.44271131997749e-006,0.389234432945397,-0.171170379836289,0.0305418719211823,0.32496149381772,-0.000160929996595012,2.5980651494399e-005
1175000:-2825000,1175000,-2825000,0.310015870623991,0.0337851233900621,0.00675702467801242,0.0620031741247981,0.000499634379289749,5.44495000215482e-005,0.496984061462508,-0.313778521718666,0.0679802955665025,0.54991199007757,-0.000408937152709892,9.90149351241962e-005
1175000:-2875000,1175000,-2875000,0.325962817333588,0.035523000748386,0.005920500124731,0.0543271362222647,0.000873273587458286,9.51682113763283e-005,0.611116029823928,-0.207426590611582,0.058128078817734,0.628812890077126,-0.000515491816748322,0.000151345834155301
1175000:-2925000,1175000,-2925000,0.329295128488929,0.0358861516520177,0.00398735018355752,0.036588347609881,0.00105035410546072,0.000114466214212914,0.513020336997155,-0.312580260733225,0.0699507389162562,0.529239607723705,-0.000934293472180651,0.000216284292676508
1175000:-2975000,1175000,-2975000,0.315473937903967,0.0343799364109378,0.00491141948727682,0.0450677054148524,0.000715138485191031,7.79348551238053e-005,0.484661603570859,-0.335441949757936,0.070935960591133,0.417677812040058,-0.000997038854797631,0.000186590843174429
1175000:-3025000,1175000,-3025000,0.45675036648797,0.0497760564941155,0.00452509604491959,0.0415227605898155,0.000930646932373623,0.000101420683333212,0.639527814449712,-0.257449010252173,0.0778325123152709,0.519713260205334,-0.000860046135580681,0.000195147384334856
1175000:-3075000,1175000,-3075000,0.186103879644548,0.0202813569657094,0.00507033924142735,0.0465259699111371,0.000198467783052779,2.16287589596432e-005,0.541725718952501,-0.1574350610659,0.0374384236453202,0.655235501252763,-0.000104427561710017,3.30091378112001e-005
1175000:-3125000,1175000,-3125000,0.548077683242616,0.0597287878147043,0.00497739898455869,0.045673140270218,0.0011491685828821,0.000125234886493098,0.65896434382527,-0.283648173214259,0.0906403940886699,0.737136507263843,-0.000409794474242375,0.000169893751373072
1175000:-3175000,1175000,-3175000,0.356102853016808,0.0388076223469154,0.00646793705781924,0.0593504755028014,0.000518902790701713,5.654934625127e-005,0.625233915589193,-0.213448548687356,0.0620689655172414,0.928004164523442,-4.02571899737888e-005,6.09365220686372e-005
1175000:-3225000,1175000,-3225000,0.256491033361001,0.0279520567547208,0.00559041135094415,0.0512982066722002,0.000296447510504538,3.23064612818486e-005,0.579006889919216,-0.186493390186683,0.0482758620689655,0.664074465675371,-0.000149959520374217,4.86488533315199e-005
1175000:-3275000,1175000,-3275000,0.619936914538873,0.0675599126896099,0.00519691636073923,0.0476874549645287,0.00112222765415271,0.000122298899378847,0.692659710908627,-0.275072430996243,0.0975369458128079,0.763871983674081,-0.000346902878367943,0.000160103920542566
1175000:-3325000,1175000,-3325000,0.355794443303437,0.0387740122604383,0.00775480245208766,0.0711588886606874,0.000499485310758819,5.44332547283608e-005,0.587397349915595,-0.249918952159723,0.0660098522167488,0.644141360548961,-0.000275942788335982,8.45051382540795e-005
1175000:-3375000,1175000,-3375000,0.300115560006745,0.0327062005106291,0.00545103341843818,0.0500192600011242,0.000350032927783095,3.8146129847913e-005,0.495474530123709,-0.305597835456414,0.0660098522167488,0.428322764800525,-0.000467184732702705,8.9059309900743e-005
1175000:-3425000,1175000,-3425000,0.348386184671252,0.0379666699411884,0.0094916674852971,0.087096546167813,0.0005983405077074,6.52063645692679e-005,0.755611176280514,-0.112679235755929,0.0502463054187192,1.19325564196968,9.69052019252032e-005,5.46457626310763e-005
1175000:-3475000,1175000,-3475000,0.511392106214181,0.0557308416965052,0.0046442368080421,0.0426160088511818,0.00130040435451871,0.000141716362733169,0.608245207762933,-0.329374248682443,0.0916256157635468,0.659366657223319,-0.000671797818995621,0.000214928008841022
1175000:-3525000,1175000,-3525000,0.47850450975757,0.0521467945248144,0.0043455662104012,0.0398753758131308,0.00140433680513719,0.000153042785026677,0.575315178724854,-0.353221346699306,0.0906403940886699,0.701855522786477,-0.000596554773747524,0.000218054542648711
1175000:-3575000,1175000,-3575000,0.288206894118853,0.0314084097051982,0.00785210242629955,0.0720517235297132,0.000777307909005301,8.47099974751519e-005,0.569277425906717,-0.218061018507071,0.0551724137931034,0.813596803671723,-0.000178089046215452,0.000104117908394993
1175000:-3625000,1175000,-3625000,0.34074806932228,0.037134278138107,0.0074268556276214,0.068149613864456,0.00080709970464813,8.79566683303524e-005,0.628188205169643,-0.201681837062639,0.0591133004926108,1.00236007005659,1.90032694091022e-006,8.77495731901878e-005
1175000:-3675000,1175000,-3675000,0.188963315281783,0.0205929745149512,0.00514824362873779,0.0472408288204456,0.000718460776356038,7.82969140620189e-005,0.550049187701985,-0.154575625428666,0.0374384236453202,0.557914460904587,-0.000569300747500407,0.000140338563612548
1175000:-3725000,1175000,-3725000,0.258710998260639,0.0281939856208298,0.00704849640520745,0.0646777495651596,0.000599805797066753,6.53660498837914e-005,0.894277981410695,-0.0305849518113181,0.0315270935960591,1.29063002304462,0.000135067036649728,5.06466211979106e-005
1175000:-3775000,1175000,-3775000,0.38125435051072,0.0415485995896814,0.00692476659828024,0.0635423917517867,0.000648301317904926,7.06510282046923e-005,0.897272948585673,-0.0436490761574664,0.0463054187192118,1.14092775506228,8.00783826415659e-005,6.19241909851124e-005
1175000:-3825000,1175000,-3825000,0.541069212673725,0.0589650138747799,0.00589650138747799,0.0541069212673725,0.00133115080453865,0.000145067070571575,0.70411163626943,-0.22737315470491,0.083743842364532,0.909478360982623,-0.000132491280469774,0.000159505796723784
1175000:-3875000,1175000,-3875000,0.376226753347991,0.0410006986381707,0.00683344977302844,0.0627044588913318,0.000849502034141464,9.25776186419442e-005,0.621129986831988,-0.229486642115168,0.0660098522167488,0.80592705432589,-0.00020456610959646,0.000114870965238138
1175000:-3925000,1175000,-3925000,0.455598419841936,0.04965051885794,0.004965051885794,0.0455598419841936,0.0012267885942096,0.000133693813627891,0.812827042593695,-0.10491248342248,0.0610837438423645,0.925356354975744,-9.89586031949687e-005,0.000144478192546044
1175000:-3975000,1175000,-3975000,0.479600464201802,0.0522662302041999,0.00435551918368332,0.0399667053501501,0.00149141220353413,0.000162532147855613,0.570432512443687,-0.361165890694823,0.0916256157635468,0.574686594408821,-0.00110376265880687,0.000282818756234969
1175000:-4025000,1175000,-4025000,0.452149251704675,0.0492746330335275,0.00351961664525197,0.0322963751217625,0.00186629759112414,0.00020338666621097,0.532061197117345,-0.397657601631698,0.0926108374384236,0.612348394767593,-0.00118147326460328,0.000332142074591642
1175000:-4075000,1175000,-4075000,0.475725615723985,0.0518439542940107,0.00304964437023592,0.0279838597484697,0.00489681378796765,0.000533648350684928,0.487237163040934,-0.500648215768869,0.1064039408867,0.621528874744452,-0.00298184476990068,0.000858605886821175
1175000:-4125000,1175000,-4125000,0.505774620566261,0.055118655470765,0.00344491596692281,0.0316109137853913,0.00334776074537046,0.00036483457971069,0.462358969444847,-0.588125690643325,0.119211822660099,0.508496415133947,-0.00323588595445652,0.000717477191288725
1175000:-4175000,1175000,-4175000,0.70956330379146,0.0773272791596221,0.00309309116638488,0.0283825321516584,0.00489679282039789,0.000533646065666648,0.594599911719821,-0.483782490255362,0.130049261083744,0.63344122156384,-0.00283366843425284,0.000842455538888331
1175000:-4225000,1175000,-4225000,0.855530371383694,0.0932345789361243,0.00548438699624261,0.0503253159637467,0.00691435368491906,0.000753517205223505,0.782091715869142,-0.238369939825893,0.119211822660099,1.3578219745396,0.00182211492713674,0.000554945507844651
1175000:-4275000,1175000,-4275000,0.420601124141546,0.0458365594268428,0.00572956992835535,0.0525751405176932,0.00170713680013505,0.000186041531745424,0.58891275719298,-0.293598252598597,0.0778325123152709,0.543913483318394,-0.00143148147738931,0.000342042507588509
1175000:-4525000,1175000,-4525000,0.430784894395362,0.0469463733660735,0.00782439556101225,0.0717974823992271,0.00171408453102775,0.00018679868635502,0.807636762145162,-0.102604513549808,0.058128078817734,1.07258708658349,0.000116000279904022,0.000174157127837545
1175000:-4575000,1175000,-4575000,0.453547889524372,0.0494270547505879,0.00617838184382349,0.0566934861905465,0.00179257330042332,0.000195352289605803,0.604439283998153,-0.296813480974766,0.0817733990147783,0.729207027896245,-0.000665676869757946,0.000267896882685555
1175000:-4625000,1175000,-4625000,0.198415198086126,0.0216230283188754,0.00540575707971885,0.0496037995215314,0.000535302352967709,5.83365490599019e-005,0.391917388279617,-0.307852714539799,0.0551724137931034,0.334387890073124,-0.00106554016812553,0.000174457720484869
1175000:-4675000,1175000,-4675000,0.200107418991996,0.021807444336007,0.00545186108400175,0.0500268547479989,0.000466386259765471,5.08261635183094e-005,0.434010901981316,-0.260958001435185,0.0502463054187192,0.408114187949391,-0.000676397484433362,0.000124539075138971
1175000:-4725000,1175000,-4725000,0.126234749672762,0.0137568976234142,0.00687844881170711,0.063117374836381,0.000213856906376533,2.3305845456252e-005,0.387868085771262,-0.199223194158189,0.0354679802955665,0.258194622573548,-0.000614421019185667,9.02646430973334e-005
1175000:-4775000,1175000,-4775000,0.144009834232977,0.0156940030494265,0.00523133434980884,0.0480032780776591,0.000302611138260361,3.29781653589391e-005,0.455126088433369,-0.172407611158225,0.0344827586206897,0.40939422818088,-0.000436556923793167,8.05535669261282e-005
1175000:-4825000,1175000,-4825000,0.21103196518011,0.0229979870659743,0.0114989935329872,0.105515982590055,0.000615510256972913,6.7077501347989e-005,0.729467402248874,-0.0782639848918465,0.0315270935960591,0.78692028272666,-0.000166665867449989,8.52405292129046e-005
1225000:-1025000,1225000,-1025000,0.115475955633295,0.0125844183454339,0.0125844183454339,0.115475955633295,0.000145028209437102,1.58049842448713e-005,0.412038213568238,-0.164779495998913,0.0305418719211823,0.575566222793936,-0.000106946634974546,2.74598884002438e-005
1225000:-1225000,1225000,-1225000,0.115475955633295,0.0125844183454339,0.0125844183454339,0.115475955633295,0.000145028209437102,1.58049842448713e-005,0.412038213568238,-0.164779495998913,0.0305418719211823,0.575566222793936,-0.000106946634974546,2.74598884002438e-005
1225000:-1275000,1225000,-1275000,0.108210268106547,0.0117926132384543,0.0117926132384543,0.108210268106547,0.000182225212225747,1.98586648723354e-005,0.352044189324444,-0.199166678844907,0.0334975369458128,0.188252300100319,-0.000785758775904228,0.000105489626749595
1225000:-1325000,1225000,-1325000,0.25499326724538,0.027788832165851,0.00463147202764184,0.0424988778742301,0.00179451593932292,0.000195563995847787,0.478062112683708,-0.27839614069979,0.058128078817734,0.775201026548042,-0.000520388037667245,0.000252275202367353
1225000:-1375000,1225000,-1375000,0.261288192099252,0.0284748448286581,0.00406783497552259,0.0373268845856074,0.0022136216010393,0.000241237581738928,0.46616076614658,-0.299222711165164,0.0610837438423645,0.706111906598017,-0.000921322846653598,0.000341642138427021
1225000:-1425000,1225000,-1425000,0.338478620054645,0.0368869565304093,0.00335335968458267,0.0307707836413314,0.00273697323141117,0.00029827175670847,0.49263501155744,-0.348599261366252,0.0748768472906404,0.766335142192502,-0.000834536256696904,0.000389218424533042
1225000:-1475000,1225000,-1475000,0.229182612909291,0.0249760208740683,0.00416267014567805,0.0381971021515486,0.00228648105152895,0.000249177709191017,0.437080365296196,-0.29516629659613,0.0571428571428571,0.783698846467903,-0.000631069563524296,0.000317950843380783
1225000:-1525000,1225000,-1525000,0.369623051165176,0.0402810358266231,0.00402810358266231,0.0369623051165176,0.00265505556819014,0.000289344477101212,0.552503396811114,-0.299373833376224,0.0729064039408867,0.899725659163964,-0.000295905695554688,0.000321591892099725
1225000:-1575000,1225000,-1575000,0.253430093043984,0.0276184794894927,0.00460307991491546,0.042238348840664,0.0011415135321949,0.000124400649099047,0.509686485124275,-0.243797321142192,0.0541871921182266,0.626967554146535,-0.00067917642958278,0.000198416406521049
1225000:-1625000,1225000,-1625000,0.227401589414265,0.0247819272671218,0.00354027532387455,0.032485941344895,0.000964420384049392,0.000105101269846017,0.47459728634205,-0.251744827892413,0.0522167487684729,0.52213420654964,-0.000882653360500811,0.000201291676598906
1225000:-1675000,1225000,-1675000,0.100138640303504,0.0109129778161271,0.0109129778161271,0.100138640303504,8.62431569408624e-005,9.39866624547591e-006,0.410247129013667,-0.143954817569709,0.0266009852216749,0.227853949703944,-0.000292258760857447,4.12486430789891e-005
1225000:-1725000,1225000,-1725000,0.203640449270151,0.0221924693466558,0.00739748978221861,0.0678801497567169,0.000516133366816658,5.62475380648451e-005,0.549398936264772,-0.167019986759544,0.0403940886699507,0.979272069039704,-1.09248258292224e-005,5.74381112697339e-005
1225000:-1775000,1225000,-1775000,0.109834673567703,0.0119696388172744,0.0119696388172744,0.109834673567703,0.000230007754488958,2.50659437222992e-005,0.809945559968899,-0.025772803028527,0.0147783251231527,1.06725863060745,1.44950869005539e-005,2.34862881437019e-005
1225000:-1825000,1225000,-1825000,0.343193765056397,0.0374008068547994,0.00623346780913323,0.0571989608427328,0.00084750516577831,9.23600025440745e-005,0.558262043494432,-0.271560128846511,0.0669950738916256,0.711637886375837,-0.000343416765169472,0.000129785111659017
1225000:-1875000,1225000,-1875000,0.185985961917803,0.0202685064463474,0.00675616881544914,0.0619953206392676,0.000380255558950997,4.14397525941445e-005,0.514313351076066,-0.175633975672143,0.0394088669950739,0.521570676786816,-0.000348802986467232,7.94518450489547e-005
1225000:-1925000,1225000,-1925000,0.139430222151925,0.0151949229251557,0.00759746146257784,0.0697151110759627,0.000288580157622783,3.14490874727973e-005,0.440652764829515,-0.176987223239277,0.0344827586206897,0.853930016765862,-4.93634114717184e-005,3.68286473778099e-005
1225000:-1975000,1225000,-1975000,0.214925676316652,0.0234223186039971,0.00334604551485673,0.0307036680452361,0.00086661252271522,9.44422972681225e-005,0.448559497793529,-0.264220740990026,0.0522167487684729,0.733753426764291,-0.000314455246244731,0.000128711217996752
1225000:-2025000,1225000,-2025000,0.480989469932091,0.0524176022287767,0.00327610013929855,0.0300618418707557,0.00287865870499382,0.000313712453979659,0.565998577257536,-0.368817383404282,0.0926108374384236,0.830961616073433,-0.000585591206568194,0.000377529416415229
1225000:-2075000,1225000,-2075000,0.452944165988925,0.0493612617507086,0.00493612617507086,0.0452944165988925,0.00227190449480006,0.000247589175137271,0.642329239448323,-0.25221471231147,0.0768472906403941,0.902659969758901,-0.000244995080803013,0.000274288418044507
1225000:-2125000,1225000,-2125000,0.343313872693166,0.0374138960276865,0.00467673700346081,0.0429142340866457,0.00175948696427829,0.000191746584043261,0.584232376432335,-0.244318525890496,0.0640394088669951,1.00052894282852,9.30176001710169e-007,0.000191645214681335
1225000:-2175000,1225000,-2175000,0.151159172341472,0.0164731285492488,0.00549104284974961,0.0503863907804906,0.000635500315885609,6.92559917768198e-005,0.464450707707988,-0.174298771489479,0.0354679802955665,1.168370555473,9.15801418374556e-005,5.92757079099642e-005
1225000:-2225000,1225000,-2225000,0.279820177253461,0.0304944362896938,0.00762360907242346,0.0699550443133654,0.000616906294006577,6.7229639634795e-005,0.50740742350884,-0.271650227571206,0.0600985221674877,0.583892984087798,-0.000439633707018361,0.000115140345006588
1225000:-2275000,1225000,-2275000,0.153975759972839,0.0167800765789517,0.00839003828947585,0.0769878799864194,0.00036092466194644,3.93330967664121e-005,0.516114476595029,-0.144360688538867,0.032512315270936,0.499665283167673,-0.000361408215891952,7.87188906082417e-005
1225000:-2325000,1225000,-2325000,0.195438265874079,0.0212986061468576,0.00709953538228586,0.065146088624693,0.000437893538232732,4.77210640575472e-005,0.423884024295303,-0.265627154553102,0.0502463054187192,0.40457624860106,-0.000644457538348943,0.000117953202202445
1225000:-2375000,1225000,-2375000,0.201146449407011,0.0219206765092717,0.0109603382546359,0.100573224703505,0.000495511212228114,5.40001626774477e-005,0.695296458028463,-0.0881495006649461,0.0315270935960591,0.773468239613116,-0.000145124287525522,6.98156173865113e-005
1225000:-2475000,1225000,-2475000,0.0923779726801586,0.0100672304267555,0.0100672304267555,0.0923779726801586,0.000201501195060382,2.19593362257796e-005,1.02182388831569,0.00197298828267211,0.00985221674876847,1.18704905384017,3.1751516722731e-005,1.8499097534967e-005
1225000:-2525000,1225000,-2525000,0.340539983776605,0.0371116012479783,0.00927790031199457,0.0851349959441514,0.000668564481719393,7.28592812478894e-005,0.856097165152226,-0.057241947572335,0.0433497536945813,0.853574804723893,-0.000114687880017847,8.53578161453081e-005
1225000:-2575000,1225000,-2575000,0.546204520141694,0.0595246529542309,0.00496038774618591,0.0455170433451412,0.0012345697874157,0.000134541797868378,0.642739603707919,-0.303602333194679,0.0926108374384236,0.654796160536204,-0.000650856337265191,0.000205471268735302
1225000:-2675000,1225000,-2675000,0.198450498112622,0.0216268752695121,0.010813437634756,0.0992252490563111,0.000310105575295084,3.37948992875846e-005,0.562853292270634,-0.154128941037575,0.038423645320197,1.20819250952324,5.34365653063906e-005,2.79714524144173e-005
1225000:-2725000,1225000,-2725000,0.23412056753827,0.0255141526997029,0.00637853817492572,0.0585301418845675,0.000442354819361155,4.82072486296407e-005,0.4464976722448,-0.290228341967151,0.0571428571428571,0.404953610703644,-0.000650004422954336,0.000119043878991167
1225000:-2775000,1225000,-2775000,0.118783240833803,0.0129448419532975,0.00647242097664877,0.0593916204169014,0.000372019351078331,4.05421814514667e-005,0.505346714715269,-0.116269718599662,0.025615763546798,0.443150636661888,-0.000467467993181476,9.14862308601381e-005
1225000:-2825000,1225000,-2825000,0.555240131408262,0.0605093420313778,0.00465456477164445,0.042710779339097,0.00172199958710337,0.000187661258795636,0.516109093797046,-0.520579182921827,0.117241379310345,0.493048049505663,-0.00177055978683568,0.000380614544533313
1225000:-2875000,1225000,-2875000,0.60724868331255,0.0661771658750029,0.00413607286718768,0.0379530427070344,0.00182938047940699,0.000199363487745757,0.533093836215301,-0.531854120095779,0.124137931034483,0.568815980246429,-0.00138673957160572,0.000350488549318509
1225000:-2925000,1225000,-2925000,0.519614816496507,0.0566269418894725,0.00404478156353375,0.0371153440354648,0.00162099170057021,0.00017665355166431,0.542229679413346,-0.43867801811685,0.104433497536946,0.452860361586031,-0.00195845979943101,0.000390083934583334
1225000:-2975000,1225000,-2975000,0.513293932944818,0.0559381002817891,0.00430293079090686,0.039484148688063,0.00139982772581663,0.000152551391470231,0.585331667897072,-0.3636344157108,0.0955665024630542,0.428665949838111,-0.0018657167531542,0.000355874758720265
1225000:-3025000,1225000,-3025000,0.305444754474519,0.0332869691412833,0.00554782819021388,0.0509074590790864,0.000781701505963268,8.51888059150306e-005,0.536290058387341,-0.264106647229646,0.0620689655172414,0.574091995262826,-0.000579929578276804,0.000148388771517412
1225000:-3075000,1225000,-3075000,0.183012713311661,0.0199444857088747,0.00664816190295825,0.0610042377705538,0.000180174209863836,1.96351493222089e-005,0.506091324862696,-0.178607224278285,0.0394088669950739,0.516918812770061,-0.000168379964240062,3.79849772094543e-005
