ELEMENT,Axis_0,Axis_1,C_PD,C_PD_P,C_PD_P_per_taxon,C_PD_per_taxon,C_PE_WE,C_PE_WE_P,C_PHYLO_RPD2,C_PHYLO_RPD_DIFF2,C_PHYLO_RPD_NULL2,C_PHYLO_RPE2,C_PHYLO_RPE_DIFF2,C_PHYLO_RPE_NULL2,P_PD,P_PD_P,P_PD_P_per_taxon,P_PD_per_taxon,P_PE_WE,P_PE_WE_P,P_PHYLO_RPD2,P_PHYLO_RPD_DIFF2,P_PHYLO_RPD_NULL2,P_PHYLO_RPE2,P_PHYLO_RPE_DIFF2,P_PHYLO_RPE_NULL2,Q_PD,Q_PD_P,Q_PD_P_per_taxon,Q_PD_per_taxon,Q_PE_WE,Q_PE_WE_P,Q_PHYLO_RPD2,Q_PHYLO_RPD_DIFF2,Q_PHYLO_RPD_NULL2,Q_PHYLO_RPE2,Q_PHYLO_RPE_DIFF2,Q_PHYLO_RPE_NULL2,SUMX_PD,SUMX_PD_P,SUMX_PD_P_per_taxon,SUMX_PD_per_taxon,SUMX_PE_WE,SUMX_PE_WE_P,SUMX_PHYLO_RPD2,SUMX_PHYLO_RPD_DIFF2,SUMX_PHYLO_RPD_NULL2,SUMX_PHYLO_RPE2,SUMX_PHYLO_RPE_DIFF2,SUMX_PHYLO_RPE_NULL2,SUMXX_PD,SUMXX_PD_P,SUMXX_PD_P_per_taxon,SUMXX_PD_per_taxon,SUMXX_PE_WE,SUMXX_PE_WE_P,SUMXX_PHYLO_RPD2,SUMXX_PHYLO_RPD_DIFF2,SUMXX_PHYLO_RPD_NULL2,SUMXX_PHYLO_RPE2,SUMXX_PHYLO_RPE_DIFF2,SUMXX_PHYLO_RPE_NULL2,T_PD,T_PD_P,T_PD_P_per_taxon,T_PD_per_taxon,T_PE_WE_P,T_PHYLO_RPD2,T_PHYLO_RPD_DIFF2,T_PHYLO_RPD_NULL2,T_PHYLO_RPE_DIFF2,T_PHYLO_RPE_NULL2
1525000:-3525000,1525000,-3525000,215,215,215,215,130,130,783,871,20,270,357,213,0.215215215215215,0.215215215215215,0.215215215215215,0.215215215215215,0.13013013013013,0.13013013013013,0.783783783783784,0.871871871871872,0.02002002002002,0.27027027027027,0.357357357357357,0.213213213213213,999,999,999,999,999,999,999,999,999,999,999,999,348.46305552433,37.9750472260388,6.32917453767313,58.0771759207217,1.85893932947671,0.202584772497611,578.596506568054,-262.394383551046,66.5704433497537,964.97666948988,0.026984238646242,0.199644065525367,124.908361564291,1.48345602255669,0.0412071117376858,3.4696767101192,0.00939819457293744,0.00011161629346333,349.473242662924,77.5961932457111,4.51427115435949,1301.70494685199,0.00423887630274698,4.957657046734e-005,,,,,,,,7,,
1525000:-3575000,1525000,-3575000,14,14,14,14,538,538,110,395,62,299,217,719,0.014014014014014,0.014014014014014,0.014014014014014,0.014014014014014,0.538538538538539,0.538538538538539,0.11011011011011,0.395395395395395,0.0620620620620621,0.299299299299299,0.217217217217217,0.71971971971972,999,999,999,999,999,999,999,999,999,999,999,999,679.058903131858,74.0029495433668,4.93352996955779,45.2705935421239,4.46796237699794,0.486912685809284,610.42510334548,-438.400947011712,121.779310344828,976.566862466519,-0.0660347089153754,0.494109061866555,469.077920070414,5.57093581936595,0.0247597147527376,2.08479075586851,0.0271343560654105,0.000322257240582831,380.710720606247,206.109613787671,14.9480200926982,1089.06435139653,0.00400410134681028,0.000275538618681804,,,,,,,,9,,
1525000:-3625000,1525000,-3625000,0,0,0,0,20,20,25,419,0,50,95,181,0,0,0,0,0.02002002002002,0.02002002002002,0.025025025025025,0.419419419419419,0,0.0500500500500501,0.0950950950950951,0.181181181181181,999,999,999,999,999,999,999,999,999,999,999,999,1558.68468646871,169.863414903735,3.6926829326899,33.8844497058415,18.4397865418918,2.00954377706627,674.552390940212,-752.003431241968,251.815763546798,1079.40396145241,1.47337010389822,1.84897783358977,2448.31296739188,29.0770335235863,0.0137415092266476,1.15704771615874,0.395708309216414,0.00469957228748592,458.602629287861,586.051045795385,63.5945303210461,1277.19646778805,0.0402872263124307,0.00355660603487571,,,,,,,,,,
1525000:-3675000,1525000,-3675000,1,1,1,1,219,219,79,400,9,42,33,771,0.001001001001001,0.001001001001001,0.001001001001001,0.001001001001001,0.219219219219219,0.219219219219219,0.0790790790790791,0.4004004004004,0.00900900900900901,0.042042042042042,0.033033033033033,0.771771771771772,999,999,999,999,999,999,999,999,999,999,999,999,1045.77786759546,113.967501806259,4.22101858541702,38.7325136146468,8.9577538500658,0.976204277907239,639.29915212286,-592.288125699474,178.514285714286,1034.32701167255,0.44873741574106,0.927301462286754,1106.22549110576,13.1379264489185,0.0180218469806838,1.5174560920518,0.10562919376899,0.00125448978508747,413.931812480553,367.929502644738,32.012164333034,1228.43714379991,0.0165600255301538,0.000926285932474491,,,,,,,,1,,
1525000:-3725000,1525000,-3725000,10,10,10,10,125,125,56,200,55,22,37,634,0.01001001001001,0.01001001001001,0.01001001001001,0.01001001001001,0.125125125125125,0.125125125125125,0.0560560560560561,0.2002002002002,0.0550550550550551,0.022022022022022,0.037037037037037,0.634634634634635,999,999,999,999,999,999,999,999,999,999,999,999,1127.7060139797,122.895923854909,4.09653079516362,37.5902004659899,10.2525595573699,1.11731050740245,640.985383838878,-632.804490183196,191.858128078818,1023.71516413119,0.388373369875295,1.07498608640994,1286.36901270542,15.2773748308752,0.0169748609231947,1.42929890300603,0.140604093318813,0.00166986410211264,415.760311702626,418.17231159267,36.9560202868306,1186.33963658327,0.0233077581235605,0.00124101381130187,,,,,,,,17,,
1525000:-3775000,1525000,-3775000,9,9,9,9,470,470,200,633,2,375,337,619,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.47047047047047,0.47047047047047,0.2002002002002,0.633633633633634,0.002002002002002,0.375375375375375,0.337337337337337,0.61961961961962,999,999,999,999,999,999,999,999,999,999,999,999,773.838002865263,84.3318516503683,4.6851028694649,42.9910001591812,5.50188714438452,0.599588452285008,613.52009528774,-491.090457827489,137.850246305419,983.684719097789,-0.0625543899165913,0.606405547737793,608.396519022687,7.22553293425593,0.022301027574864,1.87776703402064,0.0430833606316647,0.000511673277918459,383.198094118562,255.639416348337,19.1357208376811,1137.46840716093,0.00914716303135137,0.000408144949043189,,,,,,,,1,,
1525000:-3825000,1525000,-3825000,1,1,1,1,448,448,51,357,15,60,36,897,0.001001001001001,0.001001001001001,0.001001001001001,0.001001001001001,0.448448448448448,0.448448448448448,0.0510510510510511,0.357357357357357,0.015015015015015,0.0600600600600601,0.036036036036036,0.897897897897898,999,999,999,999,999,999,999,999,999,999,999,999,867.356381064005,94.5233619763513,4.50111247506434,41.3026848125716,6.55787751133042,0.714668898889807,620.757665831142,-533.884715103276,152.705418719212,996.008859696252,0.0860232613129794,0.705294196581744,762.415930075084,9.05472210986378,0.0205322496822308,1.72883430856028,0.0614269611228662,0.000729528386121449,391.423434634071,301.364552285613,23.4688247712878,1134.51162922157,0.0115901819299461,0.000547104927847157,,,,,,,,2,,
1525000:-3875000,1525000,-3875000,6,6,6,6,186,186,464,833,0,142,145,506,0.00600600600600601,0.00600600600600601,0.00600600600600601,0.00600600600600601,0.186186186186186,0.186186186186186,0.464464464464464,0.833833833833834,0,0.142142142142142,0.145145145145145,0.506506506506507,999,999,999,999,999,999,999,999,999,999,999,999,679.421919562698,74.0425105983662,4.93616737322442,45.2947946375131,4.67448277323815,0.509419008003358,608.88715872301,-440.849525595636,122.085714285714,988.526080102845,0.0406090770586333,0.504993483992537,469.616029490218,5.57732659777025,0.0247881182123122,2.08718235328986,0.0318229198116073,0.000377940287252662,378.335354459138,207.719638800476,15.0247052828266,1153.57249248299,0.00560673045899171,0.000290660464009347,,,,,,,,,,
1525000:-3925000,1525000,-3925000,20,20,20,20,789,789,903,981,0,803,812,612,0.02002002002002,0.02002002002002,0.02002002002002,0.02002002002002,0.78978978978979,0.78978978978979,0.903903903903904,0.981981981981982,0,0.803803803803804,0.812812812812813,0.612612612612613,999,999,999,999,999,999,999,999,999,999,999,999,872.247591762966,95.0563997097376,4.52649522427322,41.5355996077603,6.42588551962854,0.700284584573339,627.149354010129,-521.93287512287,151.935960591133,999.028664696393,0.0949796889987264,0.68993382251102,770.917816254877,9.15569352681743,0.0207612098113774,1.7481129620292,0.0579708388993614,0.000688482252276268,399.381513307132,287.823269894044,23.2209478511975,1151.4389891305,0.010812862740408,0.000520169278305048,,,,,,,,,,
1525000:-3975000,1525000,-3975000,57,57,57,57,715,715,675,873,0,369,296,893,0.0570570570570571,0.0570570570570571,0.0570570570570571,0.0570570570570571,0.715715715715716,0.715715715715716,0.675675675675676,0.873873873873874,0,0.369369369369369,0.296296296296296,0.893893893893894,999,999,999,999,999,999,999,999,999,999,999,999,1350.26991033881,147.150645671347,3.87238541240385,35.5334186931266,14.3650349826579,1.56548269098226,659.216740100691,-699.202045453769,223.348768472906,1053.30329566269,0.824107888555626,1.47567249305423,1840.28791334979,21.8559122392451,0.0151356732958761,1.27443761312313,0.245491093767349,0.00291553933597761,438.920931149188,509.867284699391,50.0624611128638,1224.19909086049,0.0263507969136949,0.00229289238063817,,,,,,,,,,
1525000:-4025000,1525000,-4025000,181,181,181,181,841,841,544,721,47,587,578,897,0.181181181181181,0.181181181181181,0.181181181181181,0.181181181181181,0.841841841841842,0.841841841841842,0.544544544544545,0.721721721721722,0.047047047047047,0.587587587587588,0.578578578578579,0.897897897897898,999,999,999,999,999,999,999,999,999,999,999,999,775.852503643769,84.5513893057607,4.69729940587559,43.1029168690983,5.60801490268921,0.611154116333812,616.583633458845,-485.758094121594,137.488669950739,997.367294384942,0.0919130127678324,0.601137556629099,611.63521705319,7.26399686123746,0.022419743398881,1.88776301559627,0.0461067676511442,0.000547580332462429,387.01998415474,250.32794443458,19.0249071804703,1168.31538930695,0.00959737872070699,0.0004024742666452,,,,,,,,9,,
1525000:-4075000,1525000,-4075000,58,58,58,58,844,844,755,920,2,793,812,798,0.0580580580580581,0.0580580580580581,0.0580580580580581,0.0580580580580581,0.844844844844845,0.844844844844845,0.755755755755756,0.920920920920921,0.002002002002002,0.793793793793794,0.812812812812813,0.798798798798799,999,999,999,999,999,999,999,999,999,999,999,999,674.881917179482,73.547747087068,4.90318313913786,44.9921278119654,4.47318881720292,0.487482256415009,605.942676076894,-443.319253836149,121.860098522168,966.155599801411,-0.0481065231897616,0.492724842281861,463.542480686403,5.50519497712872,0.0244675332316832,2.06018880305068,0.0290519903234892,0.000345031745456498,374.961545602161,209.912122530225,14.9659715110777,1089.38667210023,0.00509017227420598,0.000271172157984242,,,,,,,,1,,
1525000:-4125000,1525000,-4125000,494,494,494,494,785,785,525,546,406,487,445,871,0.494494494494495,0.494494494494495,0.494494494494495,0.494494494494495,0.785785785785786,0.785785785785786,0.525525525525526,0.546546546546547,0.406406406406406,0.487487487487487,0.445445445445445,0.871871871871872,999,999,999,999,999,999,999,999,999,999,999,999,806.787460006498,87.922640318418,4.62750738517989,42.4624978950789,5.92896557772937,0.646130900382093,621.73491801008,-494.086022482694,141.767487684729,1008.426142952,0.153505645033749,0.629402056313247,660.739751556412,7.84717973651802,0.0217373399903546,1.83030402093189,0.0497351425288406,0.000590672199948352,393.158525425192,258.729854231179,20.2201577325342,1169.31571585208,0.00865321073434906,0.000443089788246093,,,,,,,,41,,
1525000:-4175000,1525000,-4175000,163,163,163,163,617,617,399,542,132,336,215,819,0.163163163163163,0.163163163163163,0.163163163163163,0.163163163163163,0.617617617617618,0.617617617617618,0.399399399399399,0.542542542542543,0.132132132132132,0.336336336336336,0.215215215215215,0.81981981981982,999,999,999,999,999,999,999,999,999,999,999,999,769.578950137216,83.8677056643831,4.65931698135462,42.7543861187343,5.3672064102186,0.584911122337669,608.630864244643,-498.152065071857,138.15566502463,965.421695437979,-0.134414845182969,0.599559476052019,601.244289725611,7.14059052133355,0.0220388596337455,1.85569225223954,0.0399964780911302,0.000475012365563734,376.661370139089,261.734160469723,19.2140940085904,1086.22559219573,0.00771228131475177,0.000396434376698236,,,,,,,,24,,
1525000:-4225000,1525000,-4225000,140,140,140,140,539,539,491,681,76,255,168,803,0.14014014014014,0.14014014014014,0.14014014014014,0.14014014014014,0.53953953953954,0.53953953953954,0.491491491491492,0.681681681681682,0.0760760760760761,0.255255255255255,0.168168168168168,0.803803803803804,999,999,999,999,999,999,999,999,999,999,999,999,715.148930700662,77.935993461759,4.87099959135994,44.6968081687914,5.10629157056858,0.556476964969752,618.519377080685,-445.642028464625,126.501477832512,1026.34346806324,0.252445235263368,0.528965813990805,519.747949676569,6.17271106996588,0.0241121526170542,2.0302654284241,0.0406906619759087,0.000483256739693214,390.170403672437,212.551339284729,16.125429881822,1258.66885237154,0.00893032769635895,0.000316497545056338,,,,,,,,9,,
1575000:-2125000,1575000,-2125000,31,31,31,31,351,351,170,420,170,96,75,755,0.031031031031031,0.031031031031031,0.031031031031031,0.031031031031031,0.351351351351351,0.351351351351351,0.17017017017017,0.42042042042042,0.17017017017017,0.0960960960960961,0.0750750750750751,0.755755755755756,999,999,999,999,999,999,999,999,999,999,999,999,303.313670458793,33.0547263974489,6.61094527948979,60.6627340917585,1.56361608521492,0.170400832277855,567.211341055313,-240.517513184287,59.2660098522166,954.526209674146,-0.000977438252872903,0.170507352217989,94.6308250830641,1.12386925607639,0.0449547702430555,3.78523300332256,0.00596935776973286,7.08942109511856e-005,337.025973930494,65.2398518711406,3.58355019534569,1232.58871799201,0.00205322576915971,4.08894201070787e-005,,,,,,,,39,,
1575000:-2175000,1575000,-2175000,330,330,330,330,526,526,300,318,584,192,96,822,0.33033033033033,0.33033033033033,0.33033033033033,0.33033033033033,0.526526526526527,0.526526526526527,0.3003003003003,0.318318318318318,0.584584584584585,0.192192192192192,0.0960960960960961,0.822822822822823,999,999,999,999,999,999,999,999,999,999,999,999,387.046056421425,42.1797721113922,6.02568173019888,55.2922937744893,1.99670337729476,0.217598117926924,577.026643203256,-291.904416902138,73.9911330049261,947.273460726284,-0.085892106569341,0.226958527162867,153.397384532709,1.82180176794943,0.0371796279173353,3.13055886801447,0.00691612298334779,8.21383305641173e-005,345.016273268708,94.6241868608372,5.5634516731782,1137.84249448643,0.00186944678010745,6.45875912703742e-005,,,,,,,,26,,
1575000:-2225000,1575000,-2225000,669,669,669,669,391,391,423,290,797,451,450,376,0.66966966966967,0.66966966966967,0.66966966966967,0.66966966966967,0.391391391391391,0.391391391391391,0.423423423423423,0.29029029029029,0.797797797797798,0.451451451451451,0.45045045045045,0.376376376376376,999,999,999,999,999,999,999,999,999,999,999,999,387.513135913777,42.2306738224895,6.03295340321278,55.3590194162537,2.07057151214117,0.22564817047861,579.089393577529,-289.51171124212,73.7812807881773,932.892343052161,-0.110602841170151,0.237701523194726,153.906446026405,1.82784756287635,0.0373030114872724,3.14094787808989,0.00731006804537923,8.68169619023903e-005,347.385419088152,92.937431559659,5.53105195467011,1092.43969422623,0.00165327958273449,7.01984807780069e-005,,,,,,,,26,,
1575000:-2275000,1575000,-2275000,495,495,495,495,406,406,562,581,381,420,406,433,0.495495495495495,0.495495495495495,0.495495495495495,0.495495495495495,0.406406406406406,0.406406406406406,0.562562562562563,0.581581581581582,0.381381381381381,0.42042042042042,0.406406406406406,0.433433433433433,999,999,999,999,999,999,999,999,999,999,999,999,212.768195133214,23.1871991314118,7.72906637713728,70.9227317110714,0.953530658312355,0.103914521803185,570.257581029186,-174.463474536539,42.1999999999999,899.712702126838,-0.018680215736608,0.105950267238875,46.6358231200647,0.553863582933478,0.0615403981037199,5.18175812445164,0.00433166638698865,5.14444069957421e-005,349.636136003652,36.825301857368,1.85012109005314,1187.23895217597,0.00200534527518192,1.83362375936017e-005,,,,,,,,45,,
1575000:-2325000,1575000,-2325000,82,82,82,82,286,286,199,351,306,393,421,305,0.0820820820820821,0.0820820820820821,0.0820820820820821,0.0820820820820821,0.286286286286286,0.286286286286286,0.199199199199199,0.351351351351351,0.306306306306306,0.393393393393393,0.421421421421421,0.305305305305305,999,999,999,999,999,999,999,999,999,999,999,999,307.245466770071,33.4832084079144,6.69664168158286,61.4490933540143,1.5165272458203,0.165269152257603,577.203747915141,-234.189984786475,59.0049261083742,951.552800141658,-0.0732083071977595,0.173247297656662,97.1058204269244,1.15326317897049,0.0461305271588196,3.88423281707697,0.0044845898793791,5.32605806524613e-005,348.321585280288,62.3377057214671,3.5564580552792,1209.0088238783,0.00127340506379785,4.18270440510326e-005,,,,,,,,45,,
1575000:-2375000,1575000,-2375000,326,326,326,326,271,271,109,84,872,112,126,640,0.326326326326326,0.326326326326326,0.326326326326326,0.326326326326326,0.271271271271271,0.271271271271271,0.109109109109109,0.0840840840840841,0.872872872872873,0.112112112112112,0.126126126126126,0.640640640640641,999,999,999,999,999,999,999,999,999,999,999,999,211.488420236147,23.0477309399224,7.68257697997414,70.4961400787156,0.88971913054288,0.0969604251143258,566.751758738407,-174.441417658283,42.0581280788176,902.286745995988,-0.0698644855134206,0.104574165207384,46.2311160713921,0.549057138423234,0.0610063487136926,5.13679067459912,0.00198705384390245,2.35989565067212e-005,345.495028006558,36.424419469322,1.8291256764299,1223.12197256549,0.000700235881055863,1.64504775749837e-005,,,,,,,,18,,
1575000:-2425000,1575000,-2425000,49,49,49,49,115,115,219,437,163,159,233,319,0.049049049049049,0.049049049049049,0.049049049049049,0.049049049049049,0.115115115115115,0.115115115115115,0.219219219219219,0.437437437437437,0.163163163163163,0.159159159159159,0.233233233233233,0.319319319319319,999,999,999,999,999,999,999,999,999,999,999,999,346.19944271444,37.728361667859,6.28806027797649,57.6999071190734,1.83175794059244,0.199622580350739,576.229553361301,-263.564096049727,66.4512315270936,934.05105743112,-0.0513566326566704,0.205219358888919,123.067091767555,1.46158844912196,0.0405996791422766,3.41853032687653,0.00875091238664709,0.000103928940546993,346.469175712012,78.1439551728402,4.49357567521659,1187.66207665398,0.00382861205434797,5.42080044990418e-005,,,,,,,,35,,
1575000:-2475000,1575000,-2475000,300,300,300,300,154,154,245,252,633,137,190,422,0.3003003003003,0.3003003003003,0.3003003003003,0.3003003003003,0.154154154154154,0.154154154154154,0.245245245245245,0.252252252252252,0.633633633633634,0.137137137137137,0.19019019019019,0.422422422422422,999,999,999,999,999,999,999,999,999,999,999,999,386.47845992975,42.1179161894086,6.01684516991551,55.2112085613928,2.0858713427613,0.227315525973372,573.721840163584,-294.207789094244,74.1802955665024,936.865025987885,-0.0730656022894939,0.235278119578503,152.912554741584,1.81604375732026,0.0370621174963318,3.1206643824813,0.0096245340743009,0.000114304381692454,340.25874355644,94.9498610886612,5.58519837899489,1150.1895623409,0.00360509374487902,6.86813664498079e-005,,,,,,,,42,,
1575000:-2525000,1575000,-2525000,213,213,213,213,575,575,531,672,116,491,465,599,0.213213213213213,0.213213213213213,0.213213213213213,0.213213213213213,0.575575575575576,0.575575575575576,0.531531531531532,0.672672672672673,0.116116116116116,0.491491491491492,0.465465465465465,0.5995995995996,999,999,999,999,999,999,999,999,999,999,999,999,499.813388728658,54.4690082356578,5.44690082356578,49.9813388728658,2.99314561033867,0.326189086920537,584.53479446814,-360.371956816547,93.7418719211823,959.283688516531,-0.0780189849232154,0.334691493675045,255.202216828885,3.03087207920641,0.0303087207920641,2.55202216828886,0.0156239528064134,0.000185555607299243,350.562261986698,139.933946308818,8.88192191026233,1133.29549128734,0.00447270988585424,0.000133159597224763,,,,,,,,20,,
1575000:-2575000,1575000,-2575000,777,777,777,777,613,613,893,907,156,399,355,723,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.613613613613614,0.613613613613614,0.893893893893894,0.907907907907908,0.156156156156156,0.399399399399399,0.355355355355355,0.723723723723724,999,999,999,999,999,999,999,999,999,999,999,999,808.353936702157,88.093352896274,4.63649225769862,42.5449440369556,5.72790070419489,0.624219113904527,618.540179552902,-502.192879117566,142.821674876847,988.467649175169,-0.0033150038246028,0.624580378677932,662.111394428908,7.86346985396507,0.0217824649694323,1.83410358567564,0.0448152306662589,0.000532241580960221,388.682995659041,266.356784145791,20.5227790045864,1112.85533895895,0.00756369228297749,0.000431302193193398,,,,,,,,22,,
1575000:-2625000,1575000,-2625000,552,552,552,552,592,592,584,568,458,603,600,503,0.552552552552553,0.552552552552553,0.552552552552553,0.552552552552553,0.592592592592593,0.592592592592593,0.584584584584585,0.568568568568569,0.458458458458458,0.603603603603604,0.600600600600601,0.503503503503503,999,999,999,999,999,999,999,999,999,999,999,999,386.24143851153,42.0920859058023,6.01315512940033,55.1773483587899,2.12971748974296,0.232093821623115,576.481608196861,-289.97880428323,73.6935960591133,944.730991605132,-0.0280208329145439,0.235147495280546,153.063409400942,1.81783536078182,0.037098680832282,3.12374304899883,0.0112670474164294,0.000133811452948497,343.68418448414,92.1881740910855,5.50962071392174,1205.72946056582,0.00465713388430538,7.04319645302636e-005,,,,,,,,36,,
1575000:-2675000,1575000,-2675000,921,921,921,921,743,743,445,183,955,628,604,739,0.921921921921922,0.921921921921922,0.921921921921922,0.921921921921922,0.743743743743744,0.743743743743744,0.445445445445445,0.183183183183183,0.955955955955956,0.628628628628629,0.604604604604605,0.73973973973974,999,999,999,999,999,999,999,999,999,999,999,999,214.251961535425,23.3488980498569,7.78296601661895,71.4173205118083,0.960909329086498,0.104718639676432,579.846294528695,-168.586025892611,41.7211822660097,945.148386524707,-0.0234079751248187,0.107269610135821,47.2993331075326,0.561743662974631,0.0624159625527368,5.25548145639252,0.00251873091475892,2.99133420525709e-005,360.900075979559,34.5581814605302,1.803942828023,1270.96067804137,0.000882779664816995,1.77859281710307e-005,,,,,,,,12,,
1575000:-2725000,1575000,-2725000,702,702,702,702,758,758,619,548,574,788,801,567,0.702702702702703,0.702702702702703,0.702702702702703,0.702702702702703,0.758758758758759,0.758758758758759,0.61961961961962,0.548548548548549,0.574574574574575,0.788788788788789,0.801801801801802,0.567567567567568,999,999,999,999,999,999,999,999,999,999,999,999,387.556812011018,42.2354335863413,6.03363336947733,55.3652588587168,2.14973658752031,0.234275476669368,581.262051404888,-287.072303058346,73.520197044335,955.921175893189,-0.0567789250332399,0.240463169526325,153.765896347943,1.82617834502438,0.0372689458168242,3.13807951730496,0.00831018111059815,9.86946595301269e-005,349.997406491959,91.3808552537567,5.49022495086027,1159.98495781904,0.00219200579053722,7.32647349114261e-005,,,,,,,,52,,
1575000:-2775000,1575000,-2775000,113,113,113,113,660,660,331,525,97,158,42,933,0.113113113113113,0.113113113113113,0.113113113113113,0.113113113113113,0.660660660660661,0.660660660660661,0.331331331331331,0.525525525525526,0.0970970970970971,0.158158158158158,0.042042042042042,0.933933933933934,999,999,999,999,999,999,999,999,999,999,999,999,775.595290350309,84.5233585380468,4.6957421410026,43.0886272416839,5.60746718195606,0.611094426445949,617.201559127368,-484.767718630368,137.352709359606,1000.79912521344,0.101024776956934,0.600084878618369,610.859957502582,7.25478960373291,0.0223913259374472,1.8853702392055,0.0454108479410401,0.000539315343055469,387.875756292352,249.590223967276,18.9872280327113,1164.23935193828,0.00891462823460484,0.000400704762782595,,,,,,,,21,,
1575000:-2825000,1575000,-2825000,15,15,15,15,257,257,50,185,196,78,63,712,0.015015015015015,0.015015015015015,0.015015015015015,0.015015015015015,0.257257257257257,0.257257257257257,0.0500500500500501,0.185185185185185,0.196196196196196,0.0780780780780781,0.0630630630630631,0.712712712712713,999,999,999,999,999,999,999,999,999,999,999,999,835.640390960251,91.0669949299268,4.55334974649633,41.7820195480124,6.09311034407593,0.664019181951967,622.474477698399,-510.761041671516,146.729064039409,977.880415952072,-0.090821236898374,0.673916761352897,708.420034952186,8.41344770028655,0.0210336192507163,1.77105008738047,0.0472053071753564,0.000560626977641346,394.08944918987,276.900174783865,21.669608095319,1066.0759309682,0.00566280707173468,0.000500208571371725,,,,,,,,29,,
1575000:-2875000,1575000,-2875000,560,560,560,560,541,541,513,478,539,292,192,707,0.560560560560561,0.560560560560561,0.560560560560561,0.560560560560561,0.541541541541542,0.541541541541542,0.513513513513513,0.478478478478478,0.53953953953954,0.292292292292292,0.192192192192192,0.707707707707708,999,999,999,999,999,999,999,999,999,999,999,999,385.041727834933,41.9613430081578,5.99447757259397,55.0059611192762,2.12685978950327,0.231782393195224,575.289688988348,-291.955997825645,73.7783251231527,944.216471874926,-0.0889139360131953,0.241472117444682,152.029298916622,1.80555389774169,0.0368480387294222,3.10263875340044,0.00775248227515091,9.20712302748224e-005,342.73007294675,94.3099496748057,5.53397849984228,1139.52784923521,0.00195998128645525,7.43475447403636e-005,,,,,,,,36,,
1575000:-2925000,1575000,-2925000,420,420,420,420,535,535,292,255,697,449,404,588,0.42042042042042,0.42042042042042,0.42042042042042,0.42042042042042,0.535535535535536,0.535535535535536,0.292292292292292,0.255255255255255,0.697697697697698,0.449449449449449,0.404404404404404,0.588588588588589,999,999,999,999,999,999,999,999,999,999,999,999,572.472399881786,62.3872920714736,5.19894100595615,47.7060333234821,3.6980625480463,0.403010011192129,596.597347127152,-392.474241583227,105.158620689655,975.207233546908,-0.0572046363585323,0.409244097511537,334.245300262371,3.96961578453076,0.0275667762814635,2.32114791848869,0.0198589835341637,0.000235852334917115,364.789690489068,165.898266860321,11.1656541046859,1120.93622603666,0.00327454052278211,0.000196050926435722,,,,,,,,46,,
1575000:-2975000,1575000,-2975000,83,83,83,83,65,65,382,604,71,5,23,744,0.0830830830830831,0.0830830830830831,0.0830830830830831,0.0830830830830831,0.0650650650650651,0.0650650650650651,0.382382382382382,0.604604604604605,0.0710710710710711,0.005005005005005,0.023023023023023,0.744744744744745,999,999,999,999,999,999,999,999,999,999,999,999,641.661431242571,69.9274220559743,4.99481586114102,45.8329593744693,4.40136245377061,0.479654713436853,603.477395276897,-426.663309880966,116.424630541872,1001.62790082967,0.129404801006135,0.465552347772609,418.553345168061,4.97088804043936,0.025361673675711,2.13547625085745,0.033648740944172,0.000399624386870126,371.686861366091,194.527616260153,13.6734548278289,1253.20038312332,0.0101235147231101,0.000244588252288589,,,,,,,,10,,
1575000:-3025000,1575000,-3025000,671,671,671,671,333,333,65,17,980,11,16,931,0.671671671671672,0.671671671671672,0.671671671671672,0.671671671671672,0.333333333333333,0.333333333333333,0.0650650650650651,0.017017017017017,0.980980980980981,0.011011011011011,0.016016016016016,0.931931931931932,999,999,999,999,999,999,999,999,999,999,999,999,162.084647364623,17.6637725024415,8.83188625122076,81.0423236823116,0.595708009515436,0.0649194783654726,584.693529317547,-133.837988063669,32.2492610837438,913.427075271963,-0.0515480475087939,0.070537117043441,27.1688576900428,0.322666994119005,0.0806667485297513,6.7922144225107,0.00114734604801666,1.36262887733972e-005,384.311515160898,23.3460964403329,1.0996636657041,1422.53217542792,0.000486592433148457,9.49471948299504e-006,,,,,,,,3,,
1575000:-3075000,1575000,-3075000,766,766,766,766,112,112,586,459,692,37,112,592,0.766766766766767,0.766766766766767,0.766766766766767,0.766766766766767,0.112112112112112,0.112112112112112,0.586586586586587,0.459459459459459,0.692692692692693,0.037037037037037,0.112112112112112,0.592592592592593,999,999,999,999,999,999,999,999,999,999,999,999,259.602379890924,28.2911272229878,7.07278180574694,64.9005949727309,1.27318155562329,0.138749657777537,571.470328895705,-205.205806890313,50.6541871921181,935.155614688651,0.00138820866683781,0.138598372615891,69.6067130021011,0.826674021820344,0.0516671263637715,4.35041956263132,0.00644014458280338,7.64854421901788e-005,345.937019791025,48.9606366419967,2.63248319541849,1246.07167656061,0.00308599096301958,2.89937826054694e-005,,,,,,,,50,,
