ELEMENT,Axis_0,COLOUR,DEPTH,LENGTH,LENGTHTOPARENT,NAME,NODE_NUMBER,PARENTNODE,TERMINAL_NODE_FIRST,TERMINAL_NODE_LAST,TOTAL_LENGTH,TREENAME,_y
44,44,,7,0.0022603255681993,0.0022603255681993,carnosula,44,43,23,23,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,32.7
440,440,,18,1.94855652430974e-005,1.94855652430974e-005,258___,440,408,222,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,239.703967285156
441,441,,19,0.000452065113639859,0.000452065113639859,204___,441,440,222,223,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,232.2
442,442,,20,0.000565081392049824,0.000565081392049824,angusta,442,441,222,222,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,231.7
443,443,,20,0.00180826045455944,0.00180826045455944,storyi,443,441,223,223,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,232.7
444,444,,19,1.98274172649061e-005,1.98274172649061e-005,257___,444,440,224,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,247.207934570312
445,445,,20,3.43775751817383e-005,3.43775751817383e-005,221___,445,444,224,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,238.588671875
446,446,,21,3.49085029837729e-005,3.49085029837729e-005,210___,446,445,224,230,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,234.684375
447,447,,22,7.66212057016711e-005,7.66212057016711e-005,falciformis,447,446,224,224,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,233.7
448,448,,22,4.01835656568764e-005,4.01835656568764e-005,209___,448,446,225,230,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,235.66875
449,449,,23,0.000158619338119249,0.000158619338119249,obliquinervia,449,448,225,225,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,234.7
45,45,,7,0.00026592065508227,0.00026592065508227,aculeatissima,45,43,24,24,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,33.7
450,450,,23,4.63656526810112e-005,4.63656526810112e-005,208___,450,448,226,230,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,236.6375
451,451,,24,0.00180826045455944,0.00180826045455944,acrionastes,451,450,226,226,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,235.7
452,452,,24,4.68461257657885e-005,4.68461257657885e-005,207___,452,450,227,230,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,237.575
453,453,,25,5.75879125655872e-005,5.75879125655872e-005,penninervis,453,452,227,227,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,236.7
454,454,,25,0.000158619338119249,0.000158619338119249,206___,454,452,228,230,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,238.45
455,455,,26,0.000753441856066432,0.000753441856066432,binata,455,454,228,228,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,237.7
456,456,,26,0.000200917828284382,0.000200917828284382,205___,456,454,229,230,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,239.2
457,457,,27,0.000695484790215168,0.000695484790215168,mabellae,457,456,229,229,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,238.7
458,458,,27,0.000231828263405056,0.000231828263405056,binervata,458,456,230,230,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,239.7
459,459,,21,0.000125573642677739,0.000125573642677739,220___,459,445,231,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,242.49296875
46,46,,5,1.23178505078981e-005,1.23178505078981e-005,27___,46,40,25,33,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,37.60625
460,460,,22,0.000475858014357747,0.000475858014357747,211___,460,459,231,232,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,241.2
461,461,,23,0.00100458914142191,0.00100458914142191,aureocrinita,461,460,231,231,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,240.7
462,462,,23,0.000904130227279718,0.000904130227279718,uncinata,462,460,232,232,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,241.7
463,463,,22,0.000155884521944779,0.000155884521944779,219___,463,459,233,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,243.7859375
464,464,,23,0.000904130227279718,0.000904130227279718,dorothea,464,463,233,233,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,242.7
465,465,,23,0.000164387314050858,0.000164387314050858,218___,465,463,234,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,244.871875
466,466,,24,0.000502294570710955,0.000502294570710955,vestita,466,465,234,234,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,243.7
467,467,,24,0.000177280436721513,0.000177280436721513,217___,467,465,235,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,246.04375
468,468,,25,0.000452065113639859,0.000452065113639859,caesiella,468,467,235,235,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,244.7
469,469,,25,0.0002205195676292,0.0002205195676292,216___,469,467,236,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,247.3875
47,47,,6,3.18355713830887e-005,3.18355713830887e-005,22___,47,46,25,28,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,35.575
470,470,,26,0.00100458914142191,0.00100458914142191,212___,470,469,236,237,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,246.2
471,471,,27,0.00301376742426573,0.00301376742426573,macnuttiana,471,470,236,236,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,245.7
472,472,,27,0.00150688371213286,0.00150688371213286,covenyi,472,470,237,237,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,246.7
473,473,,26,0.000282540696024912,0.000282540696024912,215___,473,469,238,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,248.575
474,474,,27,0.00100458914142191,0.00100458914142191,saliciformis,474,473,238,238,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,247.7
475,475,,27,0.000291654912025716,0.000291654912025716,214___,475,473,239,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,249.45
476,476,,28,0.0012916146103996,0.0012916146103996,barringtonensis,476,475,239,239,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,248.7
477,477,,28,0.000376720928033216,0.000376720928033216,213___,477,475,240,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,250.2
478,478,,29,0.000645807305199799,0.000645807305199799,linifolia,478,477,240,240,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,249.7
479,479,,29,0.000645807305199799,0.000645807305199799,cremiflora,479,477,241,241,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,250.7
48,48,,7,0.000113016278409965,0.000113016278409965,complanata,48,47,25,25,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,34.7
480,480,,20,2.1424886902363e-005,2.1424886902363e-005,256___,480,444,242,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,255.827197265625
481,481,,21,6.41227111545899e-005,6.41227111545899e-005,223___,481,480,242,244,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,252.45
482,482,,22,0.000821936570254289,0.000821936570254289,attenuata,482,481,242,242,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,251.7
483,483,,22,6.90175746015052e-005,6.90175746015052e-005,222___,483,481,243,244,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,253.2
484,484,,23,0.00100458914142191,0.00100458914142191,chinchillensis,484,483,243,243,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,252.7
485,485,,23,7.23304181823775e-005,7.23304181823775e-005,buxifolia,485,483,244,244,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,253.7
486,486,,21,2.18917730576203e-005,2.18917730576203e-005,255___,486,480,245,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,259.20439453125
487,487,,22,0.000210262843553423,0.000210262843553423,224___,487,486,245,246,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,255.2
488,488,,23,0.000251147285355477,0.000251147285355477,polybotrya,488,487,245,245,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,254.7
489,489,,23,0.000602753484853146,0.000602753484853146,debilis,489,487,246,246,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,255.7
49,49,,7,4.36777887574743e-005,4.36777887574743e-005,21___,49,47,26,28,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,36.45
490,490,,22,2.19983023669031e-005,2.19983023669031e-005,254___,490,486,247,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,263.2087890625
491,491,,23,4.83492100149582e-005,4.83492100149582e-005,232___,491,490,247,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,258.0671875
492,492,,24,0.000565081392049824,0.000565081392049824,cardiophylla,492,491,247,247,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,256.7
493,493,,24,5.05100685631128e-005,5.05100685631128e-005,231___,493,491,248,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,259.434375
494,494,,25,0.000347742395107584,0.000347742395107584,225___,494,493,248,249,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,258.2
495,495,,26,0.000753441856066432,0.000753441856066432,baileyana,495,494,248,248,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,257.7
496,496,,26,0.000645807305199799,0.000645807305199799,nanodealbata,496,494,249,249,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,258.7
497,497,,25,5.34988300165514e-005,5.34988300165514e-005,230___,497,493,250,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,260.66875
498,498,,26,5.75879125655872e-005,5.75879125655872e-005,dealbata,498,497,250,250,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,259.7
499,499,,26,0.00024435952088641,0.00024435952088641,229___,499,497,251,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,261.6375
5,5,,4,8.44981520822167e-005,8.44981520822167e-005,3___,5,3,4,7,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,14.575
50,50,,8,0.00452065113639859,0.00452065113639859,hylonoma,50,49,26,26,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,35.7
500,500,,27,0.00150688371213286,0.00150688371213286,jonesii,500,499,251,251,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,260.7
501,501,,27,0.00024435952088641,0.00024435952088641,228___,501,499,252,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,262.575
502,502,,28,0.0012916146103996,0.0012916146103996,trachyphloia,502,501,252,252,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,261.7
503,503,,28,0.000251147285355477,0.000251147285355477,227___,503,501,253,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,263.45
504,504,,29,0.00301376742426573,0.00301376742426573,blayana,504,503,253,253,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,262.7
505,505,,29,0.000251147285355477,0.000251147285355477,226___,505,503,254,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,264.2
506,506,,30,0.000452065113639859,0.000452065113639859,decurrens,506,505,254,254,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,263.7
507,507,,30,0.000565081392049824,0.000565081392049824,silvestris,507,505,255,255,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,264.7
508,508,,23,2.40460166829712e-005,2.40460166829712e-005,253___,508,490,256,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,268.350390625
509,509,,24,0.000106368262032908,0.000106368262032908,233___,509,508,256,257,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,266.2
51,51,,8,4.36777887574743e-005,4.36777887574743e-005,20___,51,49,27,28,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,37.2
510,510,,25,0.0002205195676292,0.0002205195676292,filicifolia,510,509,256,256,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,265.7
511,511,,25,0.000205484142563572,0.000205484142563572,glaucocarpa,511,509,257,257,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,266.7
512,512,,24,2.47706911583484e-005,2.47706911583484e-005,252___,512,508,258,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,270.50078125
513,513,,25,0.000164387314050858,0.000164387314050858,leucoclada,513,512,258,258,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,267.7
514,514,,25,2.49071687955845e-005,2.49071687955845e-005,251___,514,512,259,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,273.3015625
515,515,,26,0.000132960327541135,0.000132960327541135,235___,515,514,259,261,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,269.45
516,516,,27,0.00452065113639859,0.00452065113639859,dangarensis,516,515,259,259,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,268.7
517,517,,27,0.000136989428375715,0.000136989428375715,234___,517,515,260,261,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,270.2
518,518,,28,0.00027397885675143,0.00027397885675143,jucunda,518,517,260,260,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,269.7
519,519,,28,0.00019236813346377,0.00019236813346377,podalyriifolia,519,517,261,261,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,270.7
52,52,,9,7.86200197634538e-005,7.86200197634538e-005,simsii,52,51,27,27,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,36.7
520,520,,26,2.62828554441779e-005,2.62828554441779e-005,250___,520,514,262,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,277.153125
521,521,,27,9.72183040085719e-005,9.72183040085719e-005,241___,521,520,262,268,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,273.2
522,522,,28,0.00452065113639859,0.00452065113639859,cangaiensis,522,521,262,262,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,271.7
523,523,,28,9.93549700307383e-005,9.93549700307383e-005,240___,523,521,263,268,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,274.7
524,524,,29,0.000188360464016608,0.000188360464016608,236___,524,523,263,264,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,273.2
525,525,,30,0.000361652090911887,0.000361652090911887,oshanesii,525,524,263,263,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,272.7
526,526,,30,0.000361652090911887,0.000361652090911887,muelleriana,526,524,264,264,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,273.7
527,527,,29,0.000180826045455944,0.000180826045455944,239___,527,523,265,268,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,276.2
528,528,,30,0.000291654912025716,0.000291654912025716,237___,528,527,265,266,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,275.2
529,529,,31,0.00113016278409965,0.00113016278409965,schinoides,529,528,265,265,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,274.7
53,53,,9,6.95484790215168e-005,6.95484790215168e-005,multisiliqua,53,51,28,28,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,37.7
530,530,,31,0.000393100098817269,0.000393100098817269,pruinosa,530,528,266,266,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,275.7
531,531,,30,0.000410968285127145,0.000410968285127145,238___,531,527,267,268,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,277.2
532,532,,31,0.00180826045455944,0.00180826045455944,fulva,532,531,267,267,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,276.7
533,533,,31,0.000502294570710955,0.000502294570710955,mollifolia,533,531,268,268,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,277.7
534,534,,27,2.7397885675143e-005,2.7397885675143e-005,249___,534,520,269,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,281.10625
535,535,,28,0.000565081392049824,0.000565081392049824,242___,535,534,269,270,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,279.2
536,536,,29,0.0022603255681993,0.0022603255681993,pedleyi,536,535,269,269,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,278.7
537,537,,29,0.000753441856066432,0.000753441856066432,loroloba,537,535,270,270,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,279.7
538,538,,28,2.79052539283864e-005,2.79052539283864e-005,248___,538,534,271,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,283.0125
539,539,,29,4.36777887574743e-005,4.36777887574743e-005,244___,539,538,271,273,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,281.45
54,54,,6,1.84893707010167e-005,1.84893707010167e-005,26___,54,46,29,33,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,39.6375
540,540,,30,0.000291654912025716,0.000291654912025716,parramattensis,540,539,271,271,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,280.7
541,541,,30,4.80920333659425e-005,4.80920333659425e-005,243___,541,539,272,273,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,282.2
542,542,,31,4.83492100149582e-005,4.83492100149582e-005,deanei,542,541,272,272,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,281.7
543,543,,31,0.00452065113639859,0.00452065113639859,olsenii,543,541,273,273,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,282.7
544,544,,29,5.22618628485386e-005,5.22618628485386e-005,247___,544,538,274,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,284.575
545,545,,30,0.000113016278409965,0.000113016278409965,irrorata,545,544,274,274,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,283.7
546,546,,30,8.00115245380282e-005,8.00115245380282e-005,246___,546,544,275,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,285.45
547,547,,31,0.000565081392049824,0.000565081392049824,parvipinnula,547,546,275,275,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,284.7
548,548,,31,8.61076406933065e-005,8.61076406933065e-005,245___,548,546,276,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,286.2
549,549,,32,0.00904130227279718,0.00904130227279718,constablei,549,548,276,276,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,285.7
55,55,,7,0.000821936570254289,0.000821936570254289,obtecta,55,54,29,29,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,38.7
550,550,,32,8.61076406933065e-005,8.61076406933065e-005,mearnsii,550,548,277,277,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,286.7
551,551,,10,3.13064483130096e-006,3.13064483130096e-006,498___,551,317,278,510,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,339.556805503368
552,552,,11,5.69351528513677e-006,5.69351528513677e-006,351___,552,551,278,363,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,298.810681533813
553,553,,12,2.8978532925632e-005,2.8978532925632e-005,277___,553,552,278,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,290.13359375
554,554,,13,0.000108931352684303,0.000108931352684303,267___,554,553,278,279,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,288.2
555,555,,14,0.000132960327541135,0.000132960327541135,triptera,555,554,278,278,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,287.7
556,556,,14,0.000565081392049824,0.000565081392049824,rhigiophylla,556,554,279,279,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,288.7
557,557,,13,3.73607531933768e-005,3.73607531933768e-005,276___,557,553,280,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,292.0671875
558,558,,14,0.000410968285127145,0.000410968285127145,269___,558,557,280,282,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,290.45
559,559,,15,0.00053184131016454,0.00053184131016454,alpina,559,558,280,280,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,289.7
56,56,,7,1.89148583112912e-005,1.89148583112912e-005,25___,56,54,30,33,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,40.575
560,560,,15,0.00180826045455944,0.00180826045455944,268___,560,558,281,282,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,291.2
561,561,,16,0.00904130227279718,0.00904130227279718,courtii,561,560,281,281,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,290.7
562,562,,16,0.0022603255681993,0.0022603255681993,orites,562,560,282,282,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,291.7
563,563,,14,3.8473626692754e-005,3.8473626692754e-005,275___,563,557,283,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,293.684375
564,564,,15,0.00301376742426573,0.00301376742426573,phlebophylla,564,563,283,283,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,292.7
565,565,,15,3.88038724154386e-005,3.88038724154386e-005,274___,565,563,284,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,294.66875
566,566,,16,0.0002205195676292,0.0002205195676292,obtusifolia,566,565,284,284,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,293.7
567,567,,16,3.91398366787757e-005,3.91398366787757e-005,273___,567,565,285,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,295.6375
568,568,,17,0.00026592065508227,0.00026592065508227,longissima,568,567,285,285,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,294.7
569,569,,17,4.00057622690141e-005,4.00057622690141e-005,272___,569,567,286,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,296.575
57,57,,8,0.000158619338119249,0.000158619338119249,siculiformis,57,56,30,30,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,39.7
570,570,,18,0.000821936570254289,0.000821936570254289,axillaris,570,569,286,286,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,295.7
571,571,,18,4.01835656568764e-005,4.01835656568764e-005,271___,571,569,287,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,297.45
572,572,,19,0.000101587665986485,0.000101587665986485,mucronata,572,571,287,287,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,296.7
573,573,,19,4.61290932285571e-005,4.61290932285571e-005,270___,573,571,288,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,298.2
574,574,,20,5.58105078567727e-005,5.58105078567727e-005,longifolia,574,573,288,288,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,297.7
575,575,,20,0.000107634550866633,0.000107634550866633,floribunda,575,573,289,289,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,298.7
576,576,,12,5.75512557148134e-006,5.75512557148134e-006,350___,576,552,290,363,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,307.487769317627
577,577,,13,3.70545175114639e-005,3.70545175114639e-005,283___,577,576,290,296,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,302.0125
578,578,,14,8.37157617851591e-005,8.37157617851591e-005,279___,578,577,290,292,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,300.45
579,579,,15,0.000139096958043034,0.000139096958043034,havilandiorum,579,578,290,290,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,299.7
58,58,,8,2.14757773700646e-005,2.14757773700646e-005,24___,58,56,31,33,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,41.45
580,580,,15,0.000210262843553423,0.000210262843553423,278___,580,578,291,292,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,301.2
581,581,,16,0.000410968285127145,0.000410968285127145,masliniana,581,580,291,291,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,300.7
582,582,,16,0.000430538203466533,0.000430538203466533,patagiata,582,580,292,292,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,301.7
583,583,,14,5.34988300165514e-005,5.34988300165514e-005,282___,583,577,293,296,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,303.575
584,584,,15,5.83309824051431e-005,5.83309824051431e-005,colletioides,584,583,293,293,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,302.7
585,585,,15,0.000645807305199799,0.000645807305199799,281___,585,583,294,296,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,304.45
586,586,,16,0.000753441856066432,0.000753441856066432,delphina,586,585,294,294,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,303.7
587,587,,16,0.00150688371213286,0.00150688371213286,280___,587,585,295,296,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,305.2
588,588,,17,0.0022603255681993,0.0022603255681993,simulans,588,587,295,295,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,304.7
589,589,,17,0.00301376742426573,0.00301376742426573,argutifolia,589,587,296,296,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,305.7
59,59,,9,4.61290932285571e-005,4.61290932285571e-005,maitlandii,59,58,31,31,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,40.7
590,590,,13,5.8519755810985e-006,5.8519755810985e-006,349___,590,576,297,363,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,312.963038635254
591,591,,14,4.38898168582388e-005,4.38898168582388e-005,286___,591,590,297,300,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,308.2
592,592,,15,5.25657108883557e-005,5.25657108883557e-005,284___,592,591,297,298,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,307.2
593,593,,16,0.000334863047140636,0.000334863047140636,mackeyana,593,592,297,297,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,306.7
594,594,,16,5.83309824051431e-005,5.83309824051431e-005,nyssophylla,594,592,298,298,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,307.7
595,595,,15,0.000141270348012456,0.000141270348012456,285___,595,591,299,300,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,309.2
596,596,,16,0.000215269101733266,0.000215269101733266,lineolata,596,595,299,299,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,308.7
597,597,,16,0.000322903652599899,0.000322903652599899,inceana,597,595,300,300,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,309.7
